Unnamed: 0,Field,CANDELS_ID,z_1,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000_1,DEJ2000_1,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation_1,norm_dist,Gal,RAGdeg,DEGdeg,z_2,logM_,e_logM_,logSFR,e_logSFR,GUmag,GVmag,GJmag,Rad,e_Rad,CID,RAJ2000_2,DEJ2000_2,Det,fLUV,BSC,F435W,e_F435W,F606W,e_F606W,F775W,e_F775W,F814W,e_F814W,F850LP,e_F850LP,F105W,e_F105W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,Dist,zphot,q_zphot,CMass,b_CMass,b_cmass_lc,CSFR,b_CSFR,b_csfr_lc,E_B-V_,b_E_B-V_,b_e_b-v__lc,logAge,b_logAge,b_logage_lc,logtau,b_logtau,b_logtau_lc,CUmag,e_CUmag,CBmag,e_CBmag,CVmag,e_CVmag,logUVSFR,e_logUVSFR,UVE_B-V_,e_UVE_B-V_,VRFlag,BMFlag,EFlag,Separation,Raw_Flux_f160_mjy,Background_Flux_f160_mjy,Corrected_Flux_f160_mjy,Raw_Flux_f850_mjy,Background_Flux_f850_mjy,Corrected_Flux_f850_mjy,wrong_corrected_flux_f160_mjy,wrong_corrected_flux_f850_mjy,new_x,new_y
3388,goodss,23095,1.6073,53.1604153,-27.7077479,7.993,2,8.485317466070436,0.1583428920776001,0.729452,53.16052398937549,-27.707642282340498,0.257941491938076,0.1247513524602215,0.1997852092167817,0.2905309944972906,0.1558402983913301,0.2020360441589407,,,,0.0666251374604397,0.019117889810479,0.0712608714749411,0.0882689674597631,0.0266026433278436,0.0924994861978791,0.1262669453968994,0.0446721694827616,0.1223921638712067,0.1678926652875778,0.0645573177505617,0.1550030213055241,0.2921080618362419,0.1437922445460312,0.2224737259353159,G,H,23095,,53.160416,-27.707748,0,21.927,0.011,0.559,0.005,0.534,0.019,0.757,0.007,-70.9,0.5,186.73,0,2,94959,810.0,8.0,0.0022598916984783,0.9107675028032504,23095,53.160415,-27.707748,1.607,10.32,0.17,1.8,0.129,-21.367,-22.253,-23.239,0.559,0.005,2,53.16055,-27.707669,v,0.152,bgsub_v4,0.093995,0.004833,0.153258,0.004294,0.205848,0.007544,0.174542,0.0191,0.221376,0.009099,,,0.268045,0.007604,0.28255,0.023746,0.248675,0.009732,0.905,0.402,1,8.598,8.169,8.663,0.02,-0.123,1.163,0.035,0.0,0.3,-0.531,-2.0,-0.301,-0.598,-1.0,0.301,-19.138,0.043,-19.264,0.034,-19.333,0.076,,,,,0,0,0,0.1154008909275526,,,,,,,,,42.84181334045084,55.08067605453209
3398,goodss,23179,1.519,53.1305455,-27.7095715,4.541,1,2.6708636243732093,0.632057943765663,0.275479,53.130497754863136,-27.70958052043684,0.539546176946751,0.2500070490529669,0.4343086918406763,0.6408496026848728,0.3473355851809644,0.4402710262558625,,,,0.0931298513886389,0.024068580199924,0.1035919067830723,0.1316922888300203,0.036243147560267,0.1431737119046298,0.2065091452921944,0.0675912579276857,0.208376831046763,0.2886660095725232,0.103535070829278,0.2776964081148678,0.6483123299822923,0.2908731118637809,0.5361588271777671,G,H,23179,,53.130539,-27.709574,0,22.635,0.012,0.236,0.003,0.684,0.031,0.751,0.011,79.7,0.8,161.9,0,1,95043,,,0.0225869198426389,0.6790331207246945,23179,53.130545,-27.709571,1.899,10.09,0.12,1.524,0.104,-21.052,-21.975,-23.117,0.236,0.003,1,53.13051,-27.70959,v,0.457,bgsub_v4,0.13545,0.006773,0.19624,0.004284,0.291025,0.008171,0.275981,0.018288,0.346886,0.009932,,,0.573174,0.007598,0.632505,0.017894,0.577039,0.009599,0.637,1.505,0,9.36,8.943,9.365,1.242,0.81,1.953,0.291,0.2,0.45,-0.594,-2.0,-0.523,-0.448,-0.523,0.0,-20.286,0.024,-20.62,0.019,-20.596,0.018,,,,,0,0,0,0.8407001211052701,,,,,,,,,51.20928094850503,48.24824410791159
3402,goodss,23207,1.2966,53.1350834,-27.6972511,7.248,4,4.881475186867182,0.1204930205835505,1.04692,53.1349956981556,-27.69726356726004,0.4938894013869984,0.1891743627920794,0.4570725578923783,0.6719480374028275,0.2674689012513363,0.6067187042272368,,,,0.0864168035532268,0.033095180377402,0.0799824347637372,0.1183064653971899,0.0446943290163021,0.1104182045713316,0.1722300965988938,0.0644605972431769,0.1616542490335753,0.3250081030226617,0.1241233213023968,0.3013271725803972,0.5535423739901822,0.2254177629787218,0.4921869165171905,G,H,23207,,53.135082,-27.697252,0,21.562,0.008,0.352,0.003,1.08,0.024,0.884,0.006,19.4,0.5,293.34,0,2,95071,812.0,5.0,0.0055146598118334,0.8320696386337437,23207,53.135083,-27.697251,1.297,10.19,0.23,1.68,0.545,-21.093,-21.911,-22.94,0.352,0.003,4,53.135003,-27.697208,v,0.09,bgsub_v4,0.131308,0.006492,0.17883,0.005453,0.256445,0.009473,0.301367,0.018961,0.448662,0.011216,,,0.671649,0.007604,0.719691,0.016893,0.915257,0.009492,0.863,1.332,0,9.024,8.796,9.163,1.425,1.18,1.805,0.469,0.4,0.55,-1.323,-2.0,-1.0,-0.442,-1.0,0.699,-19.009,0.055,-19.45,0.022,-19.748,0.014,,,,,0,0,0,0.6186225039714076,,,,,,,,,38.16507796605572,26.407305684233634
3403,goodss,23207,1.2966,53.1350834,-27.6972511,7.248,5,1.8838258942906576,0.1821065404106975,1.04692,53.135089811958544,-27.697230225729392,0.6418256148609552,0.2353225821401992,0.6097545490811339,0.9635655614330492,0.3535390984467933,0.9150396944793838,,,,0.1102764167301791,0.0348726848541049,0.1131055978141113,0.1651941362720868,0.0513731894105965,0.1707314202922353,0.2533832308410565,0.0819026432957464,0.2572208813179651,0.4393944210585808,0.1520360842766646,0.4310375051728742,0.7848038936675088,0.3029032467335064,0.7228509704010037,G,H,23207,,53.135082,-27.697252,0,21.562,0.008,0.352,0.003,1.08,0.024,0.884,0.006,19.4,0.5,293.34,0,2,95071,812.0,5.0,0.0055146598118334,0.3211066882667666,23207,53.135083,-27.697251,1.297,10.19,0.23,1.68,0.545,-21.093,-21.911,-22.94,0.352,0.003,2,53.135114,-27.697242,v,0.166,bgsub_v4,0.16539,0.006512,0.268932,0.005324,0.410013,0.009574,0.429174,0.018254,0.608051,0.01134,,,0.856428,0.007886,1.068316,0.017405,1.297136,0.009851,0.343,1.217,0,9.064,8.995,9.15,1.623,1.496,1.721,0.483,0.45,0.5,-1.525,-1.699,-1.301,-0.783,-1.0,2.0,-19.376,0.038,-19.757,0.017,-20.031,0.011,,,,,0,0,0,0.4378883990938691,,,,,,,,,38.16507796605572,26.407305684233634
3486,goodss,23534,2.447,53.1708788,-27.7140697,5.761,1,7.093941957755223,0.1272587881645145,0.429698,53.17080549273341,-27.71417242807077,0.060391057226751,0.0422401710938616,0.027226329199334,0.0882381395496473,0.0576917000308882,0.0458196592781387,,,,0.0205378661235545,0.0164315249451474,0.0061595117676107,0.0381449615628736,0.0233546448763752,0.0221854750297475,0.0418038533306437,0.0255529167256877,0.024376404907434,0.0424096579962515,0.0248826144988662,0.0262905652460779,0.0869428792219264,0.0441618238893759,0.0641715829988257,G,H,23534,W,53.170876,-27.714069,0,23.683,0.037,0.423,0.015,0.47,0.08,0.819,0.021,30.6,1.5,56.06,0,3,95398,830.0,2.0,0.0092726122736189,1.0062328830932885,23534,53.170879,-27.71407,2.291,9.68,0.21,1.13,0.269,-20.742,-21.411,-21.472,0.423,0.015,1,53.170797,-27.714145,i,0.101,bgsub_v4,0.026794,0.006534,0.044512,0.004272,0.051532,0.008997,0.040082,0.009767,0.052766,0.010345,,,0.057979,0.006908,0.067008,0.024599,0.090158,0.008739,0.968,2.592,0,8.68,8.483,8.863,-0.422,-0.469,-0.328,0.0,0.0,0.0,0.154,-0.301,0.301,0.755,-0.097,2.0,-18.585,0.141,-18.917,0.252,-19.078,0.105,,,,,0,0,0,0.7646691928587054,,,,,,,,,22.892410461504717,67.09014949879575
3495,goodss,23568,1.6098,53.0980823,-27.713706,5.016,1,2.9022749697435635,0.4489484010294554,0.397462,53.09804139311288,-27.71372853218435,0.3485762560516079,0.1419811137816904,0.3098927134048762,0.3864179527164106,0.1677173241671596,0.3280509428238764,,,,0.0945738793678101,0.0287518787387806,0.0987330009435442,0.1051552280472613,0.0346271143602731,0.1057921705304822,0.1330043396016185,0.0468131271260925,0.1292868187132888,0.1743866071334133,0.0666012912513601,0.1616779738230798,0.372768479001456,0.1435138251459752,0.3438819807832211,G,H,23568,,53.098083,-27.713707,0,22.862,0.016,0.281,0.005,0.949,0.049,0.545,0.013,10.1,1.0,134.21,0,1,95432,833.0,2.0,0.0042352056337141,0.619702866278644,23568,53.098082,-27.713706,1.61,9.88,0.16,1.033,0.377,-20.449,-21.31,-21.996,0.281,0.005,1,53.09807,-27.713732,v,0.271,bgsub_v4,0.125296,0.007072,0.144516,0.004837,0.186751,0.00982,0.161901,0.008389,0.197321,0.011691,,,0.368878,0.007688,0.372195,0.015392,0.389862,0.009779,0.613,1.692,0,8.954,8.878,9.018,0.067,-0.15,0.344,0.07,0.0,0.15,-0.346,-0.523,-0.097,-0.58,-1.0,-0.097,-19.083,0.059,-19.496,0.033,-19.694,0.039,,,,,0,0,0,0.1340956897872681,,,,,,,,,50.436232624872794,47.75687137694847
3497,goodss,23586,2.442,53.0508432,-27.7137112,6.459,1,5.57750056028684,0.2478511068078075,0.222946,53.050956648977774,-27.71376220686241,0.0864699868410308,0.041895175870047,0.0668622164564757,0.1268318542941522,0.0743024314213204,0.0787941343092477,,,,0.0160377261495786,0.0049025221643563,0.0167028059778334,0.0306686971847231,0.0102987178675329,0.0305549689757853,0.0324211698379828,0.008754430194745,0.0355001094648566,0.0490684145051301,0.0165146470533558,0.0488306511776614,0.1219227014093274,0.0486223189502425,0.1099505736886273,G,H,23586,,53.050842,-27.713713,1,23.47,0.026,0.351,0.009,0.595,0.066,0.601,0.017,-84.6,1.3,76.61,0,2,95450,834.0,3.0,0.0075243994134161,0.9534188694040536,23586,53.050843,-27.713711,2.442,10.46,0.21,1.891,0.1,-21.05,-22.063,-23.453,0.351,0.009,2,53.050754,-27.713703,i,0.196,bgsub_v4,0.021284,0.007024,0.03766,0.005,0.052892,0.010537,0.030823,0.009731,0.052419,0.012958,,,0.078307,0.007439,0.144589,0.034516,0.096905,0.009454,0.912,1.967,0,8.565,8.294,8.766,0.582,-0.289,1.278,0.243,0.05,0.4,-1.104,-2.0,-0.523,-0.678,-1.0,0.903,-19.129,0.112,-19.341,0.112,-19.325,0.106,,,,,0,0,0,0.828383579955083,,,,,,,,,54.64489266125097,50.445283169036
3499,goodss,23586,2.442,53.0508432,-27.7137112,6.459,3,6.383456156346654,0.0840438825340058,0.222946,53.05093789967896,-27.713645530847344,0.0731968604909699,0.0418893691424363,0.0469612370228004,0.1155739019675364,0.07380449326449,0.0626541130545696,,,,0.0088830916381193,0.0056499665803495,0.0048496875866547,0.0171261878183376,0.0072095460278578,0.0148749626857197,0.0172565531946606,0.0096406129637942,0.0114239103462995,0.0355084667342586,0.0187792859332513,0.0250937712015109,0.1092074801701463,0.06510184380238,0.0661584545516494,G,H,23586,,53.050842,-27.713713,1,23.47,0.026,0.351,0.009,0.595,0.066,0.601,0.017,-84.6,1.3,76.61,0,2,95450,834.0,3.0,0.0075243994134161,1.0911890524599743,23586,53.050843,-27.713711,2.442,10.46,0.21,1.891,0.1,-21.05,-22.063,-23.453,0.351,0.009,1,53.050957,-27.713764,i,0.154,bgsub_v4,0.018719,0.007069,0.034059,0.005049,0.042316,0.01033,0.034482,0.009759,0.047972,0.012768,,,0.052574,0.007718,0.091756,0.034116,0.046093,0.00981,1.084,1.23,1,7.895,7.678,8.195,0.698,-0.1,0.873,0.233,0.1,0.3,-1.864,-2.0,-0.699,-0.118,-1.0,0.699,-18.694,0.173,-18.546,0.237,-18.518,0.231,,,,,0,0,0,0.1438169452027981,,,,,,,,,54.64489266125097,50.445283169036
3500,goodss,23608,1.19,53.1889482,-27.7137069,7.436,1,2.1251352898109803,0.1383366128395543,0.298767,53.18891625218738,-27.713731663747225,1.0030995233663011,0.4963430145244596,0.7601347632627623,1.4968413655250483,0.7449136560433351,1.1278915642225704,,,,0.0300663026655993,0.0175599078668207,0.0187595921981679,0.0684459992480431,0.0426613774577808,0.0386769326853934,0.1744371340512152,0.1026112621315601,0.1077388078794826,0.4108517868990529,0.2208785718085064,0.2849598226358196,6.030486785465215e-05,3.628835461124335e-05,3.60247698651132e-05,G,H,23608,W,53.188946,-27.713707,0,21.441,0.007,0.364,0.003,1.505,0.03,0.682,0.005,32.9,0.5,352.84,0,1,95472,,,0.0070206725247152,0.3502970329057575,23608,53.188948,-27.713707,1.17,10.54,0.14,1.571,0.357,-20.117,-21.605,-23.096,0.364,0.003,3,53.188962,-27.71374,v,0.143,bgsub_v4,0.036154,0.01079,0.092116,0.005006,0.170427,0.012175,,,0.429864,0.013769,,,1.009808,0.007063,,,1.474383,0.008948,0.341,1.245,0,9.794,9.75,9.853,0.272,0.048,0.637,0.333,0.25,0.45,-0.008,-0.301,0.301,-0.444,-0.699,-0.097,-18.142,0.07,-19.141,0.03,-19.763,0.012,,,,,1,0,0,0.1859568545474146,,,,,,,,,52.127349395296946,0.740644979948428
3519,goodss,23714,2.081,53.0104115,-27.7140792,5.338,3,3.732030278548126,0.3298595466589452,0.948831,53.010479717644905,-27.714052104591733,0.3560513354504115,0.1170139454691082,0.3585560849719549,0.5066959993298155,0.1506555180635813,0.5340607218993514,,,,0.1100178988095057,0.0384260273183214,0.1073878072367765,0.1633391290796716,0.053912402990991,0.1641400891330208,0.2020734631927427,0.062281832520221,0.2096874460087825,0.2207905511838706,0.0691181298561242,0.2275086319916195,0.4476729704488553,0.1403690415500417,0.4609558933482204,G,H,23714,,53.01041,-27.714081,0,22.755,0.011,0.287,0.004,0.599,0.028,0.717,0.01,55.2,0.7,157.81,0,1,95578,840.0,3.0,0.008052556243878,0.780215387947219,23714,53.010411,-27.714079,2.078,9.97,0.33,1.291,0.343,-21.465,-21.989,-22.441,0.287,0.004,3,53.01041,-27.714119,i,0.144,bgsub_v4,0.103166,0.006775,0.152836,0.004285,0.186981,0.008362,0.193524,0.009658,0.213399,0.009734,,,0.380328,0.007141,0.452778,0.015999,0.507939,0.008928,0.749,2.11,0,9.371,9.268,9.446,1.028,0.795,1.359,0.25,0.2,0.3,-0.605,-1.0,-0.301,0.436,-1.0,2.0,-20.154,0.031,-20.542,0.036,-20.697,0.019,,,,,0,0,0,0.6243347101304348,,,,,,,,,47.202866018610955,51.455600919740334
3532,goodss,23856,1.296,53.0236446,-27.7148822,7.924,2,7.900139239279269,0.0921646934828223,0.873573,53.02378923157252,-27.71486220298833,0.5552703869529092,0.3450860417298471,0.3152765178345931,0.7814707497822339,0.509356951790805,0.4081706969871433,,,,0.0632816592647331,0.0317623027665211,0.0472790347473179,0.0948435434053416,0.0483475736247158,0.0697439546709387,0.171281563341681,0.0892155056782077,0.1230990864952098,0.3304597590874786,0.1853700534606638,0.2176345584402222,0.6712725095715217,0.4366820908970246,0.3518856280117458,G,H,23856,,53.02364,-27.714882,0,21.434,0.006,0.455,0.002,0.699,0.012,0.562,0.004,83.9,0.3,362.88,0,2,95720,845.0,3.0,0.0146777884743527,1.0417765729580597,23856,53.023645,-27.714882,1.296,10.4,0.19,1.611,0.165,-21.105,-22.1,-23.199,0.455,0.003,4,53.023776,-27.714876,v,0.084,bgsub_v4,0.058532,0.008659,0.099078,0.004717,0.177234,0.010232,0.189151,0.009801,0.283144,0.011316,,,0.421369,0.006977,0.5194,0.026075,0.577994,0.008729,1.034,1.153,0,8.686,8.681,9.106,1.695,0.825,1.701,0.545,0.4,0.6,-1.639,-2.0,-0.699,-0.397,-1.0,0.699,-18.503,0.052,-18.946,0.035,-19.258,0.022,,,,,0,0,0,0.1556072240216697,,,,,,,,,53.62046078342799,49.7766494317998
3572,goodss,24008,2.404,53.1495529,-27.6757312,4.706,1,7.745350218034042,0.1754836284059092,0.31107,53.14959740188296,-27.675611607436608,0.0655117626358613,0.0336025137060442,0.0478638733947256,0.0649110914059168,0.0393061853551998,0.0384073590760754,,,,0.0460286490722951,0.0215932033848391,0.0366531685311839,0.0458344162864342,0.0227239006904847,0.0346657733939241,0.0581039740533554,0.0258868463671502,0.0483256915293076,0.0647629820594417,0.0297610852555803,0.052502845205792,0.0881141499632731,0.0313545916906799,0.0851393374088898,G,H,24008,,53.149551,-27.675732,0,24.11,0.06,0.365,0.024,0.665,0.153,0.642,0.035,40.1,2.4,41.49,0,1,95872,,,0.0067072320915778,1.273208221752829,24008,53.149553,-27.675731,2.348,9.51,0.22,1.023,0.064,-20.447,-20.905,-21.437,0.365,0.024,1,53.149585,-27.675638,i,0.248,bgsub_v4,0.066484,0.007193,0.066495,0.004352,0.084754,0.009088,0.0706,0.017532,0.081318,0.01018,,,0.086195,0.007632,0.13027,0.023492,0.066191,0.009667,1.246,1.08,1,7.791,7.743,7.94,0.774,0.633,0.822,0.192,0.15,0.2,-1.956,-2.0,-1.699,-0.288,-1.0,0.477,-19.089,0.099,-19.047,0.171,-18.808,0.159,,,,,0,0,0,0.544169735272611,,,,,,,,,48.79738825829543,54.01414485601985
3603,goodss,24263,1.344,53.1271138,-27.6751323,10.297,5,19.58373336470858,0.1064375987466923,0.419594,53.12693836960777,-27.674847468674987,0.1009191761390797,0.0665043175360939,0.0516222879044786,0.1338109898006082,0.0939254975921516,0.0598282383126848,,,,0.0268865405819996,0.0096327027897372,0.0258807566883935,0.031259235651401,0.0120703551561032,0.0287833207429466,0.0419624652180354,0.019126225292793,0.0342543598878635,0.0589947544373089,0.0340808174965102,0.037370905411198,2.6450210269211747e-05,2.67019584737758e-05,-3.776223068460793e-07,G,H,24263,,53.127113,-27.675131,0,21.109,0.01,0.729,0.008,1.495,0.028,0.578,0.005,-61.0,0.4,310.24,0,1,96127,863.0,5.0,0.0053298709158582,1.6118299677094363,24263,53.127114,-27.675132,1.336,10.77,0.18,1.857,0.315,-20.897,-22.282,-23.698,0.729,0.008,2,53.126952,-27.674861,v,0.059,bgsub_v4,0.034026,0.006765,0.038023,0.004375,0.04659,0.009163,0.04763,0.013,0.050056,0.010118,,,0.071775,0.007714,,,0.082169,0.009644,1.635,1.754,0,7.814,7.566,8.054,-0.165,-0.857,0.529,0.188,0.0,0.35,-1.061,-2.0,-0.301,-0.041,-1.0,1.079,-16.972,0.26,-17.153,0.179,-17.411,0.118,,,,,0,0,0,0.4634193125154703,,,,,,,,,14.219123714861754,71.44798746822559
3605,goodss,24269,1.353,53.1243903,-27.6751489,5.297,2,3.7653170517235335,0.1498003700660301,0.355718,53.12439772217216,-27.67509752063953,0.2451784815438419,0.0849791625454556,0.2402989784975795,0.3394161778067692,0.1063859096545366,0.3495454022283488,,,,0.0411898731274384,0.0154088753460127,0.0386714966721384,0.0582302310270707,0.0242432866812039,0.0509804165188002,0.0878876082262102,0.0296403547720044,0.0873708801813087,0.1512477127220401,0.0524237931722849,0.1482358793246328,,,,G,H,24269,,53.124393,-27.675146,0,23.064,0.019,0.344,0.007,0.708,0.053,0.612,0.013,38.2,1.0,101.94,0,1,96133,864.0,2.0,0.013531112547686,0.6567413239273973,24269,53.12439,-27.675149,1.502,9.72,0.39,1.189,0.353,-20.122,-20.801,-21.923,0.344,0.007,1,53.124419,-27.67519,v,0.081,bgsub_v4,0.052288,0.006732,0.055686,0.004336,0.08627,0.009062,0.105069,0.013006,0.125259,0.010061,,,0.19979,0.007886,,,0.274759,0.009837,0.622,1.375,0,8.539,8.462,8.709,1.29,1.012,1.476,0.513,0.45,0.55,-1.686,-2.0,-1.301,-0.143,-1.0,0.699,-18.322,0.086,-18.618,0.06,-18.973,0.041,,,,,0,0,0,0.6948352485778864,,,,,,,,,97.87473131648215,54.600405220969755
3632,goodss,24316,1.052,53.1150359,-27.673844,11.376,10,10.43202760732543,0.1277786836770819,1.32534,53.11511969617577,-27.67399732683036,0.3550383005039335,0.1859125443009452,0.2536886343044823,0.3744405737955124,0.2195008901169747,0.2324095255178065,,,,0.1014272513519981,0.0306150769091824,0.1062182616642234,0.1266599259640486,0.0451497517309906,0.1222652613495869,0.1811233507321344,0.079037304119351,0.153129069919175,0.2647575358417457,0.1224023740417391,0.2135327427000098,,,,G,H,24316,,53.115032,-27.673843,0,21.266,0.014,0.847,0.009,0.5,0.018,0.673,0.008,-66.0,0.6,173.04,0,1,96180,868.0,10.0,0.012944573527998,0.7389866048704464,24316,53.115036,-27.673844,1.046,10.2,0.22,1.231,0.312,-20.796,-21.811,-22.606,0.847,0.009,8,53.115133,-27.674004,v,0.075,bgsub_v4,0.13333,0.006575,0.15328,0.004281,0.192791,0.008874,0.199805,0.010006,0.233382,0.010012,,,0.260681,0.01125,,,0.221288,0.013891,0.757,0.937,0,8.161,8.096,8.216,-0.44,-0.48,-0.392,0.0,0.0,0.0,-0.457,-0.699,-0.301,-0.278,-1.0,0.699,-17.775,0.047,-18.016,0.047,-18.092,0.047,,,,,0,0,0,0.3602700517552018,,,,,,,,,44.08141612726262,38.99074984926062
3635,goodss,24351,1.453,53.1636264,-27.6655092,8.746,2,10.855710478821733,0.0537360799966901,1.11795,53.16344500768383,-27.66560830481964,0.1151370575602887,0.0721729911386304,0.0644460996324874,0.1526198921602028,0.0872542986545109,0.0980483902585378,,,,0.0475651116275156,0.0225101886322879,0.0375823844928415,0.0473217161074233,0.0236607038852905,0.0354915183331992,0.0578805839912293,0.0321749814386599,0.0385584038288541,0.0923898929896149,0.0490994269360452,0.0649356990803545,1.8596721788389567e-20,-3.422025539038273e-20,7.922546576815846e-20,G,H,24351,,53.163624,-27.665508,0,22.155,0.018,0.655,0.012,1.016,0.042,0.564,0.01,20.8,0.7,151.21,0,1,96215,869.0,7.0,0.0087874244843206,0.9944162705034836,24351,53.163626,-27.665509,1.431,9.85,0.22,1.281,0.289,-20.97,-21.613,-22.173,0.655,0.012,8,53.163464,-27.665608,v,0.045,bgsub_v4,0.045733,0.007336,0.050142,0.004567,0.059091,0.009799,0.077196,0.017848,0.091592,0.010904,,,0.096535,0.007534,,,0.131169,0.009607,0.992,1.362,0,7.968,7.892,8.045,0.572,0.411,0.691,0.341,0.3,0.4,-1.58,-1.699,-1.301,-0.731,-1.0,0.903,-17.807,0.151,-17.87,0.106,-18.003,0.083,,,,,0,0,0,0.048571695142139,,,,,,,,,42.6496984997908,95.63735807011471
3685,goodss,24644,1.836,53.1001806,-27.6795056,7.184,1,6.036820355120733,0.1296094103131331,0.159035,53.10019467919367,-27.67959568243415,0.1120108769040163,0.0726223785963603,0.0590827474614838,0.1660915268732311,0.1176575049498879,0.0726510328850147,,,,0.0157742085126052,0.0079187513185438,0.0117831857910919,0.0176767951835629,0.0074963017910484,0.0152707400887717,0.0299176276897773,0.0127524514643971,0.0257477643380702,0.0425338582996449,0.0206207099425446,0.0328697225356505,,,,G,H,24644,,53.100178,-27.679506,0,22.772,0.029,0.599,0.017,0.863,0.074,0.632,0.016,-70.2,1.1,82.79,0,2,96508,883.0,2.0,0.0084129941268512,0.6046898750375573,24644,53.100181,-27.679506,1.862,10.53,0.15,1.134,0.524,-20.371,-21.767,-23.096,0.599,0.017,2,53.10003,-27.679445,v,0.077,bgsub_v4,0.01478,0.007188,0.0122,0.00451,0.005555,0.009564,0.011408,0.011843,0.008746,0.010453,,,0.033675,0.009745,,,-0.002828,0.011949,0.6,1.499,0,7.838,7.362,8.512,-1.029,-1.188,0.49,0.087,0.0,0.45,-0.776,-2.0,0.301,-0.332,-1.0,0.903,-16.588,0.899,-17.458,0.314,-17.458,0.314,,,,,1,0,0,0.0940159031065165,,,,,,,,,58.9016897369236,53.169847552772204
3686,goodss,24644,1.836,53.1001806,-27.6795056,7.184,2,10.822347250019284,0.1070775992371192,0.159035,53.09998768903884,-27.67942898286692,0.0654130832454356,0.0623643929948442,0.0045730353758871,0.0868594084289119,0.0887964897143157,-0.0029056219281055,,,,0.010007914817535,0.0025855785926058,0.0111335043373937,0.0085230995341976,0.0040630811121963,0.006690027633002,0.0084778004605371,0.0094117556183443,-0.0014009327367107,0.0123654119891681,0.0099747470433789,0.0035859974186839,,,,G,H,24644,,53.100178,-27.679506,0,22.772,0.029,0.599,0.017,0.863,0.074,0.632,0.016,-70.2,1.1,82.79,0,2,96508,883.0,2.0,0.0084129941268512,1.0840415021918164,24644,53.100181,-27.679506,1.862,10.53,0.15,1.134,0.524,-20.371,-21.767,-23.096,0.599,0.017,3,53.100343,-27.679497,v,0.114,bgsub_v4,0.004663,0.007305,0.01698,0.004477,0.018319,0.009502,0.029458,0.011873,0.046386,0.010382,,,0.136364,0.008889,,,0.198349,0.010938,1.117,1.428,0,9.238,9.04,9.429,0.053,-0.924,1.47,0.321,0.05,0.65,-0.219,-1.097,0.301,-0.664,-1.0,-0.097,-18.281,0.173,-19.012,0.07,-19.384,0.06,,,,,1,0,0,0.6592008130911129,,,,,,,,,58.9016897369236,53.169847552772204
3693,goodss,24779,1.037,53.1293414,-27.6806021,9.555,3,8.479405197300103,0.0693108950117412,0.506502,53.12947937338049,-27.68054734205005,0.5717195019979161,0.3452878134941806,0.3396475327556032,0.7986801437181293,0.4913630774302333,0.4609755994318439,,,,0.0301231452883059,0.0109568040819897,0.0287495118094743,0.0715191128961439,0.0319405669525352,0.059367818915413,0.1566606966877466,0.0799301280771085,0.1150958529159571,0.3023570944887177,0.1668417299507798,0.2032730468069068,0.6591445072426174,0.4054159812340857,0.3805927890127975,G,H,24779,,53.129337,-27.680603,0,20.422,0.006,0.553,0.004,2.309,0.03,0.817,0.004,47.3,0.3,533.25,0,1,96643,886.0,3.0,0.0143964541452095,0.9200078416001192,24779,53.129341,-27.680602,1.037,10.81,0.23,1.362,0.247,-20.708,-22.268,-23.687,0.553,0.004,3,53.129497,-27.680547,v,0.043,bgsub_v4,0.032742,0.006819,0.075777,0.00457,0.13505,0.00955,0.14352,0.013047,0.212467,0.010496,,,0.313717,0.007538,0.377965,0.024393,0.413041,0.009399,0.921,0.565,1,8.89,8.665,9.077,-0.219,-0.578,0.438,0.203,0.1,0.4,0.51,-0.699,0.699,0.676,-0.523,2.0,-17.306,0.075,-17.89,0.054,-18.157,0.036,,,,,0,0,0,0.0203288544594902,,,,,,,,,48.41114744862684,49.89119160300134
