Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w,Background_Flux_f125w,Corrected_Flux_f125w,Raw_Flux_f160w,Background_Flux_f160w,Corrected_Flux_f160w,Raw_Flux_f275w,Background_Flux_f275w,Corrected_Flux_f275w,Raw_Flux_f435w,Background_Flux_f435w,Corrected_Flux_f435w,Raw_Flux_f606w,Background_Flux_f606w,Corrected_Flux_f606w,Raw_Flux_f775w,Background_Flux_f775w,Corrected_Flux_f775w,Raw_Flux_f850lp,Background_Flux_f850lp,Corrected_Flux_f850lp,Raw_Flux_f140w,Background_Flux_f140w,Corrected_Flux_f140w
2430,goodss,16412,1.288,53.1760542,-27.7737064,9.64,3,16.505150711217393,0.0075329852335467,1.06003,53.175785945369206,-27.773837210109388,0.44674802219196974,0.4205677336000931,0.026180288591876655,0.42946621610325925,0.38690731267430895,0.0425589034289503,,,,0.07928925508771734,0.06383840896411902,0.015450846123598316,0.20520564455422285,0.17221168274344886,0.03299396181077399,0.1209702903625379,0.10573552134731388,0.015234769015224012,0.09928136912253674,0.09016081025816784,0.009120558864368897,0.6277549344695601,0.5994152294243099,0.028339705045250185
2431,goodss,16412,1.288,53.1760542,-27.7737064,9.64,4,8.319855767980599,0.0568898251016307,1.06003,53.17621911719017,-27.77368704417125,1.5122422931155937,1.200023875371322,0.3122184177442717,1.599450792699045,1.2226823663439776,0.37676842635506747,,,,0.22436129287769815,0.11477379324997124,0.10958749962772692,0.6232386583110697,0.3214699144798834,0.30176874383118635,0.40420261883221836,0.2350944118836897,0.16910820694852866,0.31464158906837525,0.21345805855310085,0.1011835305152744,2.214073020588225,1.7488462089221308,0.46522681166609403
2432,goodss,16412,1.288,53.1760542,-27.7737064,9.64,5,3.466987164671941,0.037141596240848,1.06003,53.17603074161999,-27.77367044986084,3.618844769126541,1.9715444935941626,1.6473002755323782,3.663378322121358,1.9676439189593848,1.695734403161973,,,,0.23456465076745384,0.1558025646894024,0.07876208607805144,0.7763118331115936,0.46194244536180906,0.3143693877497845,0.6012389533771024,0.3433078922072808,0.2579310611698216,0.5686672667490328,0.3274158405572891,0.24125142619174367,5.200159255722796,2.8143281397685374,2.3858311159542587
2433,goodss,16412,1.288,53.1760542,-27.7737064,9.64,6,10.900458705944445,0.0592108823527645,1.06003,53.17606834968164,-27.773537102149792,2.067324092982035,1.2853583812482032,0.7819657117338319,1.9731399799319655,1.247944665821428,0.7251953141105376,,,,0.24148372447225383,0.14164325200785255,0.09984047246440128,0.6510752036371724,0.38337919399214854,0.2676960096450239,0.43112403699692525,0.2561746185003341,0.17494941849659118,0.38345475747096813,0.23363475017564433,0.1498200072953238,2.882459232534287,1.8089126654201786,1.0735465671141082
2434,goodss,16412,1.288,53.1760542,-27.7737064,9.64,7,20.986185932655797,-8.350858806523472e-05,1.06003,53.176030594546,-27.773370450021623,0.3771224229437827,0.3538395835194504,0.02328283942433229,0.33252944704254755,0.33443253225592784,-0.0019030852133802845,,,,0.046403686568030136,0.04101407459780976,0.005389611970220379,0.11666362217577514,0.10376142898468942,0.012902193191085723,0.0760437538169132,0.0690068930098145,0.007036860807098699,0.07009009535691936,0.06643464977032008,0.0036554455865992763,0.5301059334576459,0.5148240412746562,0.015281892182989698
2435,goodss,16429,1.235,53.0273487,-27.7730321,9.699,1,23.24967768593793,0.1006395357024513,0.232115,53.02722069878416,-27.77341449518548,0.3728448943855781,0.301451421698571,0.07139347268700713,0.33676524659466356,0.3221985782186812,0.014566668375982361,,,,0.07528734587619396,0.026479263062277852,0.048808082813916104,0.14799791117518066,0.042225283544518266,0.10577262763066239,0.12650488169959181,0.05629018549393841,0.0702146962056534,0.08084072308409336,0.0503346817738598,0.03050604131023356,0.504789075522129,0.4012994823831954,0.10348959313893363
2436,goodss,16429,1.235,53.0273487,-27.7730321,9.699,2,7.45637395119102,0.0799538701525572,0.232115,53.02731510162248,-27.773164560271507,1.7043390108977854,1.0864507402978156,0.6178882705999698,2.236284671703282,1.2344896551329785,1.0017950165703033,,,,0.0733475230766724,0.025063137272142516,0.048284385804529886,0.28040714346590967,0.10965957559068747,0.17074756787522222,0.22954155271848484,0.11177054282138205,0.11777100989710279,0.1874651503488078,0.10562843368287753,0.08183671666593029,2.749788309099548,1.598275813465852,1.151512495633696
2437,goodss,16429,1.235,53.0273487,-27.7730321,9.699,3,1.769890533338151,0.0405318835174401,0.232115,53.02731520407182,-27.773047893779687,5.85773197640986,2.5042626713035334,3.3534693051063265,9.03479051433078,3.233656946458088,5.801133567872691,,,,0.056530847151831945,0.018050963947619052,0.03847988320421289,0.22213110081573467,0.10790792508143733,0.11422317573429734,0.38921110389682945,0.18648138516037258,0.20272971873645687,0.5070238749876784,0.21473303668902605,0.2922908382986524,10.763801956661803,4.040613369709046,6.723188586952757
2438,goodss,16429,1.235,53.0273487,-27.7730321,9.699,4,12.696948944529945,0.0570399205601414,0.232115,53.02722118223667,-27.772864496010985,0.5856590731031764,0.8790878999682582,-0.29342882686508176,0.6633293918075459,1.139297260171143,-0.47596786836359717,,,,0.044173374906478706,0.01789176198473618,0.026281612921742525,0.06276434707405379,0.06650780341029701,-0.00374345633624322,0.06405199125528337,0.09193228983019724,-0.027880298574913878,0.06286963675244402,0.08905446880857697,-0.02618483205613295,0.87104832459951,1.526704549616251,-0.655656225016741
2439,goodss,16429,1.235,53.0273487,-27.7730321,9.699,5,21.58187926247388,0.0596394274145146,0.232115,53.02705171185412,-27.77279771280501,0.23420552305376247,0.28677545879165606,-0.05256993573789359,0.21756854652511223,0.19855861175225323,0.019009934772859005,,,,0.02808250132996824,0.007349053011615534,0.020733448318352707,0.013592246185830464,0.023945227068369913,-0.010352980882539449,0.03232818999641922,0.030812943738790365,0.0015152462576288536,0.025295936363310033,0.023401466720794784,0.0018944696425152487,0.2262652346396608,0.3185183666837228,-0.09225313204406199
2440,goodss,16435,1.094,53.1490763,-27.774305,11.003,1,28.466649126653454,0.1443554867875451,0.243695,53.14862348535073,-27.77454492163846,0.6388316724003383,0.255650776272848,0.38318089612749034,0.707637167329909,0.29402346215941594,0.41361370517049306,,,,0.10492379322178477,0.039931382956607704,0.06499241026517708,0.5367300326788833,0.19921099906491274,0.33751903361397056,0.32324673081837996,0.12233879909045187,0.2009079317279281,0.1664011855035827,0.06567558334942114,0.10072560215416157,0.9445873910943753,0.4066652835973328,0.5379221074970425
2441,goodss,16435,1.094,53.1490763,-27.774305,11.003,2,21.54530372262132,0.0208666172168986,0.243695,53.14867994435672,-27.77432824447996,0.16845601058350157,0.13461767109901046,0.03383833948449111,0.191731966635851,0.14153815034535752,0.050193816290493465,,,,0.01703270310890562,0.009966253775480119,0.0070664493334255014,0.07556931334289364,0.05154328306714152,0.024026030275752126,0.051538724217953386,0.03489189149922278,0.016646832718730603,0.033489571361512885,0.02619394928213717,0.007295622079375716,0.28739538083089755,0.22876373295106284,0.058631647879834714
