Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy
908,goodss,4464,2.601,53.1495526,-27.870383,5.082,1,10.074921835925082,0.0522540076450727,0.387098,53.14973983691067,-27.870428024598382,,,,,,,,,,,,,,,,,,,,,
909,goodss,4464,2.601,53.1495526,-27.870383,5.082,2,0.76423164027669,0.7220565288980197,0.387098,53.14955129335005,-27.87039472787725,,,,,,,,,,,,,,,,,,,,,
910,goodss,4479,0.683,53.1404316,-27.8712038,8.045,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
911,goodss,4484,2.953,53.2340316,-27.8698072,3.586,1,0.9656345064256971,0.7175815972054765,0.137011,53.23405212058883,-27.86980264486685,,,,,,,,,,,,,,,,,,,,,
912,goodss,4491,2.115,53.2259283,-27.8703224,6.481,1,16.92223426442265,0.1183768257429159,0.100008,53.22568155596914,-27.870159111018307,,,,,,,,,,,,,,,,,,,,,
913,goodss,4491,2.115,53.2259283,-27.8703224,6.481,2,12.893681107426229,0.6615602501269071,0.100008,53.2260397395433,-27.8701255113772,,,,,,,,,,,,,,,,,,,,,
914,goodss,4580,2.627,53.2253511,-27.8691779,6.251,1,3.715846135135309,0.232595255024451,0.810071,53.225397872114485,-27.869225989843397,,,,,,,,,,,,,,,,,,,,,
915,goodss,4580,2.627,53.2253511,-27.8691779,6.251,2,4.275220754534202,0.1551343356978372,0.810071,53.22528475246768,-27.86922607354285,,,,,,,,,,,,,,,,,,,,,
916,goodss,4580,2.627,53.2253511,-27.8691779,6.251,3,4.123410299739765,0.1285683413212913,0.810071,53.22530351129668,-27.86912605986465,,,,,,,,,,,,,,,,,,,,,
917,goodss,4580,2.627,53.2253511,-27.8691779,6.251,4,12.083977511564642,0.0208728900813149,0.810071,53.22549194924808,-27.869025920554726,,,,,,,,,,,,,,,,,,,,,
918,goodss,4608,1.067,53.081307,-27.8715857,11.534,1,8.287608219504587,0.2708086497016219,0.362047,53.08122569578534,-27.871457764926387,,,,,,,,,,,,,,,,,,,,,
919,goodss,4608,1.067,53.081307,-27.8715857,11.534,2,28.799556420195085,0.0997882839682735,0.362047,53.08175365622081,-27.8713079222439,,,,,,,,,,,,,,,,,,,,,
920,goodss,4634,2.253,53.0536557,-27.8691884,6.853,1,20.5126817481284,0.0346658726257066,0.197436,53.05338007095981,-27.869429964917337,,,,,,,,,,,,,,,,,,,,,
921,goodss,4634,2.253,53.0536557,-27.8691884,6.853,2,11.587713859946664,0.2725298700800421,0.197436,53.05383262515153,-27.869313524110204,,,,,,,,,,,,,,,,,,,,,
922,goodss,4634,2.253,53.0536557,-27.8691884,6.853,3,14.216895318598924,0.0530396832443627,0.197436,53.05339904139342,-27.869246641343807,,,,,,,,,,,,,,,,,,,,,
923,goodss,4634,2.253,53.0536557,-27.8691884,6.853,4,15.222027213876606,0.0450891721866767,0.197436,53.0538139834574,-27.86898018199552,,,,,,,,,,,,,,,,,,,,,
924,goodss,4656,0.933,53.1064103,-27.8691873,7.433,1,5.181082174604066,0.1149883970553558,0.4130528117026614,53.106358029021294,-27.869263004074543,,,,,,,,,,,,,,,,,,,,,
925,goodss,4667,1.695,53.1401513,-27.8684052,4.487,1,2.890434655895198,0.404251392557698,0.0861481,53.14010535574143,-27.86839623416484,,,,,,,,,,,,,,,,,,,,,
926,goodss,4680,0.774,53.1875849,-27.8688177,6.411,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
927,goodss,4686,1.736,53.1569112,-27.8680321,4.106,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
928,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,1,9.394349365443038,0.0617587350058889,0.638424,53.12240221576676,-27.86849731968986,,,,,,,,,,,,,,,,,,,,,
929,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,2,7.445387834088969,0.0939477882907049,0.638424,53.12255304141152,-27.868480653337635,,,,,,,,,,,,,,,,,,,,,
930,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,3,1.1374532957444878,0.1363930243351845,0.638424,53.12249648212733,-27.868347320048223,,,,,,,,,,,,,,,,,,,,,
931,goodss,4695,1.634,53.204386,-27.868389,6.706,1,16.005638069130516,0.0390529961448589,0.371835,53.20443257936245,-27.86865659356137,,,,,,,,,,,,,,,,,,,,,
932,goodss,4695,1.634,53.204386,-27.868389,6.706,2,17.474565802903374,0.0093319714141829,0.371835,53.2045833798034,-27.868623171361527,,,,,,,,,,,,,,,,,,,,,
933,goodss,4695,1.634,53.204386,-27.868389,6.706,3,3.962379335702225,0.0799066763857736,0.371835,53.20435701627195,-27.86845663837554,,,,,,,,,,,,,,,,,,,,,
934,goodss,4695,1.634,53.204386,-27.868389,6.706,4,6.769080439764327,0.0614460144682147,0.371835,53.204507791361145,-27.8683898829928,,,,,,,,,,,,,,,,,,,,,
935,goodss,4695,1.634,53.204386,-27.868389,6.706,5,6.153897139211867,0.100561989965182,0.371835,53.20431919727124,-27.86830666086799,,,,,,,,,,,,,,,,,,,,,
936,goodss,4695,1.634,53.204386,-27.868389,6.706,6,11.69146911213471,0.0203572832460014,0.371835,53.20416839718701,-27.86834008278017,,,,,,,,,,,,,,,,,,,,,
937,goodss,4695,1.634,53.204386,-27.868389,6.706,7,13.62462660038799,0.0694546220087327,0.371835,53.20431909711203,-27.868173327805067,,,,,,,,,,,,,,,,,,,,,
938,goodss,4701,0.7844,53.1530965,-27.8685676,6.251,1,4.4791196121559445,0.1572579210271688,0.4326641678754179,53.15315181629161,-27.868627307794544,,,,,,,,,,,,,,,,,,,,,
939,goodss,4701,0.7844,53.1530965,-27.8685676,6.251,2,5.980594661068412,0.1940304841155475,0.4326641678754179,53.153000985921366,-27.868610674138505,,,,,,,,,,,,,,,,,,,,,
940,goodss,4820,1.512,53.0574308,-27.8674372,6.595,1,1.5891231859110226,0.252987006369521,0.913948,53.0574347522948,-27.867415270446752,,,,,,,,,,,,,,,,,,,,,
941,goodss,4820,1.512,53.0574308,-27.8674372,6.595,2,9.20870851422717,0.0999510028307857,0.913948,53.05735941058474,-27.867298568426108,,,,,,,,,,,,,,,,,,,,,
942,goodss,4834,1.695,53.1789777,-27.866881,5.311,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
943,goodss,4854,2.911,53.0827048,-27.8665671,5.446,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
944,goodss,4862,1.101,53.0888983,-27.8680917,10.458,1,32.03267160259974,0.0239097832281849,1.4542,53.08933370360329,-27.868493293116952,,,,,,,,,,,,,,,,,,,,,
945,goodss,4862,1.101,53.0888983,-27.8680917,10.458,2,7.412290469213953,0.0205686339210534,1.4542,53.08899443416989,-27.86820987791647,,,,,,,,,,,,,,,,,,,,,
946,goodss,4862,1.101,53.0888983,-27.8680917,10.458,3,12.175058521419928,0.0115965722884849,1.4542,53.0891452954456,-27.86809324802556,,,,,,,,,,,,,,,,,,,,,
947,goodss,4862,1.101,53.0888983,-27.8680917,10.458,4,12.72957383418628,0.0533878342495526,1.4542,53.08908877740256,-27.86795990112962,,,,,,,,,,,,,,,,,,,,,
948,goodss,4862,1.101,53.0888983,-27.8680917,10.458,5,21.95272306571556,0.0113480547509715,1.4542,53.088523173817954,-27.86799309595695,,,,,,,,,,,,,,,,,,,,,
949,goodss,4862,1.101,53.0888983,-27.8680917,10.458,6,10.26021685930663,0.0667319433451288,1.4542,53.08886254537235,-27.86794317937284,,,,,,,,,,,,,,,,,,,,,
950,goodss,4862,1.101,53.0888983,-27.8680917,10.458,7,21.008142469052327,0.0501884447762034,1.4542,53.08863633435766,-27.867859790658883,,,,,,,,,,,,,,,,,,,,,
951,goodss,4862,1.101,53.0888983,-27.8680917,10.458,8,11.246868453040603,0.0287740313805554,1.4542,53.08882473502626,-27.86827650309028,,,,,,,,,,,,,,,,,,,,,
952,goodss,4862,1.101,53.0888983,-27.8680917,10.458,9,12.72957383418628,0.0226931916418253,1.4542,53.08874932761497,-27.86825981797077,,,,,,,,,,,,,,,,,,,,,
953,goodss,4862,1.101,53.0888983,-27.8680917,10.458,10,15.184269821101044,0.0151435697520016,1.4542,53.08863624010493,-27.86815979030389,,,,,,,,,,,,,,,,,,,,,
954,goodss,4862,1.101,53.0888983,-27.8680917,10.458,11,21.480271180783543,0.0113801336476138,1.4542,53.08852311077435,-27.86819309571944,,,,,,,,,,,,,,,,,,,,,
955,goodss,4866,2.97,53.1232811,-27.8663047,4.448,1,3.314935896816107,0.3834476527275829,0.149077,53.12334486400677,-27.86633065432082,,,,,,,,,,,,,,,,,,,,,
956,goodss,4866,2.97,53.1232811,-27.8663047,4.448,2,0.8881441324469798,0.3991345607520669,0.149077,53.12326945262475,-27.866313987972305,,,,,,,,,,,,,,,,,,,,,
957,goodss,4866,2.97,53.1232811,-27.8663047,4.448,3,8.783438962046699,0.0628837297100694,0.149077,53.12313748262845,-27.866247321798983,,,,,,,,,,,,,,,,,,,,,
958,goodss,4872,1.755,53.2152153,-27.8667838,7.542,1,15.557700665586802,0.0358134620534075,0.482772,53.21500778881386,-27.86696662988605,,,,,,,,,,,,,,,,,,,,,
959,goodss,4872,1.755,53.2152153,-27.8667838,7.542,2,2.0425596686510783,0.1885834195736435,0.482772,53.21525273443517,-27.86679980031036,,,,,,,,,,,,,,,,,,,,,
960,goodss,4872,1.755,53.2152153,-27.8667838,7.542,3,14.248229714599637,0.0495173287576673,0.482772,53.21546001632205,-27.866682995405057,,,,,,,,,,,,,,,,,,,,,
961,goodss,4872,1.755,53.2152153,-27.8667838,7.542,4,14.14362223760236,0.0496357341466829,0.482772,53.21540340090949,-27.866616366693343,,,,,,,,,,,,,,,,,,,,,
962,goodss,4876,1.9725,53.0682135,-27.867,7.006,1,1.5717665221018031,0.169453613946452,1.22488,53.068218891952334,-27.866969931654264,,,,,,,,,,,,,,,,,,,,,
963,goodss,4876,1.9725,53.0682135,-27.867,7.006,2,9.200567917253805,0.04515968285517,1.22488,53.06836973201761,-27.866936657602604,,,,,,,,,,,,,,,,,,,,,
964,goodss,4876,1.9725,53.0682135,-27.867,7.006,3,11.431555012333186,0.084370575906591,1.22488,53.06812452673122,-27.867169894264457,,,,,,,,,,,,,,,,,,,,,
965,goodss,4876,1.9725,53.0682135,-27.867,7.006,4,8.296411875021636,0.0514935099950548,1.22488,53.06827537546419,-27.867119953673225,,,,,,,,,,,,,,,,,,,,,
966,goodss,4901,1.123,53.1780368,-27.8664611,5.289,1,4.931431080325467,0.2728761957518206,0.386441,53.1779615674588,-27.866486330422735,,,,,,,,,,,,,,,,,,,,,
967,goodss,4901,1.123,53.1780368,-27.8664611,5.289,2,7.006711960684555,0.2255205644916793,0.386441,53.17801805810736,-27.866352974745915,,,,,,,,,,,,,,,,,,,,,
968,goodss,4911,0.762,53.1508791,-27.8683268,9.912,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
969,goodss,4947,2.753,53.1509807,-27.8653335,4.468,1,1.8378792125708368,0.7212280350400884,0.118898,53.15100169238684,-27.86531111203198,,,,,,,,,,,,,,,,,,,,,
970,goodss,4956,1.675,53.250876,-27.8659644,7.263,1,12.030569915843556,0.0660821281506215,0.303592,53.25071414467652,-27.866104943688907,,,,,,,,,,,,,,,,,,,,,
971,goodss,4956,1.675,53.250876,-27.8659644,7.263,2,9.217082645826716,0.103911029130139,0.303592,53.25078924105202,-27.865838208322465,,,,,,,,,,,,,,,,,,,,,
972,goodss,4974,2.64,53.203428,-27.8647643,2.651,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
973,goodss,4985,2.612,53.1419328,-27.8649792,4.899,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
974,goodss,5022,1.38333,53.179454,-27.8653439,6.426,1,3.244757309876966,0.2211679426581443,1.05567,53.17952576903867,-27.865369033455316,,,,,,,,,,,,,,,,,,,,,
975,goodss,5022,1.38333,53.179454,-27.8653439,6.426,2,12.968748975903573,0.0250068623586635,1.05567,53.17922410942682,-27.865335823345617,,,,,,,,,,,,,,,,,,,,,
976,goodss,5022,1.38333,53.179454,-27.8653439,6.426,3,8.167524104647624,0.0711954720962935,1.05567,53.1794314275308,-27.8652190722277,,,,,,,,,,,,,,,,,,,,,
977,goodss,5038,1.826,53.1031225,-27.8652276,7.414,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
978,goodss,5047,2.593,53.1422635,-27.8651855,8.184,1,13.67418004854404,0.2047663958030564,0.354684,53.1424802965033,-27.86531258630618,,,,,,,,,,,,,,,,,,,,,
979,goodss,5047,2.593,53.1422635,-27.8651855,8.184,2,14.533519876478646,0.2195747730408234,0.354684,53.14253683622277,-27.86521257834375,,,,,,,,,,,,,,,,,,,,,
980,goodss,5047,2.593,53.1422635,-27.8651855,8.184,3,4.245373952904498,0.0344537886694866,0.354684,53.14231061067284,-27.865245943741325,,,,,,,,,,,,,,,,,,,,,
981,goodss,5047,2.593,53.1422635,-27.8651855,8.184,4,7.01592474303994,0.047648374237502,0.354684,53.14221631761961,-27.865079290498656,,,,,,,,,,,,,,,,,,,,,
982,goodss,5047,2.593,53.1422635,-27.8651855,8.184,5,19.81371242347077,0.1247387597872092,0.354684,53.14251793505014,-27.864945914620748,,,,,,,,,,,,,,,,,,,,,
983,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,1,21.30738017683075,0.2344666824990046,0.305659,53.1794314275308,-27.8652190722277,,,,,,,,,,,,,,,,,,,,,
984,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,2,0.5868986283848332,0.267603475905067,0.305659,53.179695224314,-27.864952297793565,,,,,,,,,,,,,,,,,,,,,
985,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,3,17.452634471620613,0.0625072957734337,0.305659,53.17941234879997,-27.864785747198358,,,,,,,,,,,,,,,,,,,,,
986,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,4,11.46884693419526,0.0222424572942001,0.305659,53.17977053832436,-27.86476893372531,,,,,,,,,,,,,,,,,,,,,
987,goodss,5064,2.996,53.0764567,-27.8641185,3.968,1,9.15930128339493,0.2501114241197735,0.0558971,53.07642107292758,-27.8642562511725,,,,,,,,,,,,,,,,,,,,,
988,goodss,5102,2.024,53.2113076,-27.8636436,4.194,1,6.9556056529967245,0.118195698077602,0.213461,53.21127229343016,-27.86375240341264,,,,,,,,,,,,,,,,,,,,,
989,goodss,5102,2.024,53.2113076,-27.8636436,4.194,2,6.049004050254885,0.2411850749231889,0.213461,53.211366391907184,-27.863552343615364,,,,,,,,,,,,,,,,,,,,,
990,goodss,5105,0.859,53.1739062,-27.8650488,11.828,1,6.007478672454859,0.1337016786311876,0.4714932207412051,53.17379442187205,-27.865087916652943,,,,,,,,,,,,,,,,,,,,,
991,goodss,5105,0.859,53.1739062,-27.8650488,11.828,2,7.004983940024417,0.1476705701656161,0.4714932207412051,53.17402061363848,-27.865004499982263,,,,,,,,,,,,,,,,,,,,,
992,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,1,14.495449285896592,0.0885938171508981,1.3270139165787382,53.10598155701695,-27.865412963691156,,,,,,,,,,,,,,,,,,,,,
993,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,2,13.31946132544406,0.0352801046383045,1.3270139165787382,53.10622665175625,-27.86534632652416,,,,,,,,,,,,,,,,,,,,,
994,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,3,21.095213912165004,0.0140684419309869,1.3270139165787382,53.10566109850211,-27.86517959149596,,,,,,,,,,,,,,,,,,,,,
995,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,4,14.0619362109206,0.0750590052838351,1.3270139165787382,53.10632094526545,-27.86514633795404,,,,,,,,,,,,,,,,,,,,,
996,goodss,5153,1.772,53.1689802,-27.8636201,5.891,1,9.058891350490962,0.3343667611004798,0.116938,53.16911839713098,-27.863706239221017,,,,,,,,,,,,,,,,,,,,,
997,goodss,5153,1.772,53.1689802,-27.8636201,5.891,2,2.6045177096729457,0.2586726050747254,0.116938,53.16894867626568,-27.863589629320785,,,,,,,,,,,,,,,,,,,,,
998,goodss,5157,0.8329,53.0893489,-27.8644181,7.256,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
999,goodss,5158,2.1341,53.1402899,-27.8634506,5.131,1,2.94610123722862,0.6183369035879973,0.694791,53.14031194829231,-27.863496212833933,,,,,,,,,,,,,,,,,,,,,
1000,goodss,5158,2.1341,53.1402899,-27.8634506,5.131,2,11.828757859555669,-0.0124289578154459,0.694791,53.14051931576188,-27.86344618646141,,,,,,,,,,,,,,,,,,,,,
1001,goodss,5159,2.033,53.0861551,-27.8633544,6.494,1,15.083449539147203,0.1184901336204341,0.257589,53.08641313724122,-27.8634758970305,,,,,,,,,,,,,,,,,,,,,
1002,goodss,5159,2.033,53.0861551,-27.8633544,6.494,2,1.4527387927635165,0.1979753954177662,0.257589,53.086186954258906,-27.863342504369115,,,,,,,,,,,,,,,,,,,,,
1003,goodss,5159,2.033,53.0861551,-27.8633544,6.494,3,2.774968468289325,0.1560616556984354,0.257589,53.086111539435485,-27.863359151114363,,,,,,,,,,,,,,,,,,,,,
1004,goodss,5159,2.033,53.0861551,-27.8633544,6.494,4,6.885524671366737,0.1222441579816139,0.257589,53.08605500505589,-27.86329246956187,,,,,,,,,,,,,,,,,,,,,
1005,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,1,22.97925395873417,0.0273754561802112,1.51814484017593,53.10134383208408,-27.865262325436618,,,,,,,,,,,,,,,,,,,,,
1006,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,2,0.8491834313032696,0.1722930318421402,1.51814484017593,53.10168322153399,-27.865045710996554,,,,,,,,,,,,,,,,,,,,,
1007,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,3,15.87548778778151,0.0172112330259135,1.51814484017593,53.101400429310296,-27.865062334390355,,,,,,,,,,,,,,,,,,,,,
1008,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,4,11.861749976289328,0.0361244940198747,1.51814484017593,53.101475846238415,-27.865029012686463,,,,,,,,,,,,,,,,,,,,,
1009,goodss,5190,1.7,53.0672492,-27.862935,4.904,1,8.670363314187012,0.0227493998668704,0.250591,53.06716512481066,-27.86306951774323,,,,,,,,,,,,,,,,,,,,,
1010,goodss,5190,1.7,53.0672492,-27.862935,4.904,2,5.065096247851565,0.1397324494933165,0.250591,53.06733488005796,-27.86290291919937,,,,,,,,,,,,,,,,,,,,,
1011,goodss,5190,1.7,53.0672492,-27.862935,4.904,3,6.850926944582025,0.1705895705589456,0.250591,53.06714636644498,-27.862886177088555,,,,,,,,,,,,,,,,,,,,,
1012,goodss,5205,1.26,53.1084612,-27.8632567,6.795,1,9.47894047349175,0.0091049042481704,0.813752,53.10839496140784,-27.86339658174952,,,,,,,,,,,,,,,,,,,,,
1013,goodss,5205,1.26,53.1084612,-27.8632567,6.795,2,7.62235609900246,0.0460606520299269,0.813752,53.10831956543715,-27.86329657400868,,,,,,,,,,,,,,,,,,,,,
1014,goodss,5205,1.26,53.1084612,-27.8632567,6.795,3,2.2193045081736766,0.0671124642283376,0.813752,53.1084892404952,-27.863263258257938,,,,,,,,,,,,,,,,,,,,,
1015,goodss,5205,1.26,53.1084612,-27.8632567,6.795,4,13.026907249996064,-0.0099840808143473,0.813752,53.10869662002187,-27.863229946126047,,,,,,,,,,,,,,,,,,,,,
1016,goodss,5205,1.26,53.1084612,-27.8632567,6.795,5,7.088745481395138,0.2042135979947235,0.813752,53.10835728770627,-27.86316324470899,,,,,,,,,,,,,,,,,,,,,
1017,goodss,5205,1.26,53.1084612,-27.8632567,6.795,6,11.399575101730766,0.0232120857683216,0.813752,53.1086212238889,-27.8631299385486,,,,,,,,,,,,,,,,,,,,,
1018,goodss,5219,1.096,53.1436316,-27.8627246,6.071,1,5.825204932017416,0.2622144174082677,0.383898,53.14353555024936,-27.862729101126845,,,,,,,,,,,,,,,,,,,,,
1019,goodss,5219,1.096,53.1436316,-27.8627246,6.071,2,4.181269245097711,0.1933334685398709,0.383898,53.14372407223032,-27.86272907274252,,,,,,,,,,,,,,,,,,,,,
1020,goodss,5221,1.114,53.1965717,-27.863205,5.591,1,8.934260601750992,0.0201323544980339,0.613025,53.19649176069311,-27.863327718306792,,,,,,,,,,,,,,,,,,,,,
1021,goodss,5221,1.114,53.1965717,-27.863205,5.591,2,1.0227475250520033,0.155757327564578,0.613025,53.196548226909286,-27.86319435510801,,,,,,,,,,,,,,,,,,,,,
1022,goodss,5221,1.114,53.1965717,-27.863205,5.591,3,8.229885327269148,0.0724254127896745,0.613025,53.19671787448246,-27.8631609314317,,,,,,,,,,,,,,,,,,,,,
1023,goodss,5221,1.114,53.1965717,-27.863205,5.591,4,8.974464468702296,0.030637841824108,0.613025,53.19649157960613,-27.863061052081896,,,,,,,,,,,,,,,,,,,,,
1024,goodss,5222,1.315,53.1239433,-27.863095,6.82,1,3.950316443020735,0.2455768944921064,0.756282,53.123948118228896,-27.86304731998892,,,,,,,,,,,,,,,,,,,,,
1025,goodss,5257,0.964,53.1217808,-27.862588,4.877,1,1.9796748470392824,0.550297680026146,0.248910607959989,53.12178011335364,-27.86256397732291,,,,,,,,,,,,,,,,,,,,,
1026,goodss,5339,2.32676,53.2278533,-27.8612513,4.336,1,2.1751321798916035,0.679125349858905,0.251295,53.22782225149623,-27.86127418853888,,,,,,,,,,,,,,,,,,,,,
1027,goodss,5349,1.503,53.2185405,-27.8609106,4.19,1,0.7079901129253147,0.4636935918227385,0.087745,53.21852794302576,-27.86091425299721,,,,,,,,,,,,,,,,,,,,,
1028,goodss,5349,1.503,53.2185405,-27.8609106,4.19,2,3.840735606625375,0.4396391568975003,0.087745,53.21847135812845,-27.86088095878346,,,,,,,,,,,,,,,,,,,,,
1029,goodss,5351,2.579,53.1780831,-27.8617475,6.593,1,1.592360668944067,0.0196808882176452,0.44689,53.1780534209839,-27.861752965809192,,,,,,,,,,,,,,,,,,,,,
1030,goodss,5351,2.579,53.1780831,-27.8617475,6.593,2,5.141071143254099,0.0802185857121028,0.44689,53.1781665075593,-27.861702920717267,,,,,,,,,,,,,,,,,,,,,
1031,goodss,5351,2.579,53.1780831,-27.8617475,6.593,3,12.373181179470375,0.3360330837595472,0.44689,53.1779590677004,-27.86156967026102,,,,,,,,,,,,,,,,,,,,,
1032,goodss,5351,2.579,53.1780831,-27.8617475,6.593,4,19.552253386758263,0.1682063757997174,0.44689,53.17788388823605,-27.862019699701936,,,,,,,,,,,,,,,,,,,,,
1033,goodss,5351,2.579,53.1780831,-27.8617475,6.593,5,13.274811203930549,0.2378466407500236,0.44689,53.177996966688646,-27.861952988102388,,,,,,,,,,,,,,,,,,,,,
1034,goodss,5365,2.586,53.1192009,-27.8611524,6.647,1,13.453721139521214,0.0171321685371684,0.460311,53.11895233755544,-27.86113060797663,,,,,,,,,,,,,,,,,,,,,
1035,goodss,5365,2.586,53.1192009,-27.8611524,6.647,2,4.6333154975675885,0.2069801305859601,0.460311,53.11919740927877,-27.861230614397176,,,,,,,,,,,,,,,,,,,,,
1036,goodss,5365,2.586,53.1192009,-27.8611524,6.647,3,8.05466402154677,0.1711598065044949,0.460311,53.11934822584425,-27.86119728487184,,,,,,,,,,,,,,,,,,,,,
1037,goodss,5365,2.586,53.1192009,-27.8611524,6.647,4,4.67146791704706,0.1310843020297097,0.460311,53.11912200318925,-27.86118061248241,,,,,,,,,,,,,,,,,,,,,
1038,goodss,5366,1.88,53.0701693,-27.8610788,5.933,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
1039,goodss,5377,2.269,53.2283619,-27.8607488,4.011,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
1040,goodss,5418,2.163,53.0832956,-27.8604483,4.973,1,1.5408155308147693,0.4869039806853301,0.517386,53.08332245773765,-27.860441722141285,,,,,,,,,,,,,,,,,,,,,
1041,goodss,5418,2.163,53.0832956,-27.8604483,4.973,2,8.94394278268818,0.0027393218595854,0.517386,53.08313395194613,-27.860408335113963,,,,,,,,,,,,,,,,,,,,,
1042,goodss,5436,2.506,53.0839494,-27.8604046,7.936,1,14.776034650744428,0.0878926355840444,0.257574,53.08417075300595,-27.860541960642493,,,,,,,,,,,,,,,,,,,,,
1043,goodss,5436,2.506,53.0839494,-27.8604046,7.936,2,2.6021529547664946,0.3230795256742794,0.257574,53.08398227652761,-27.86042524151486,,,,,,,,,,,,,,,,,,,,,
1044,goodss,5436,2.506,53.0839494,-27.8604046,7.936,3,9.689747158724009,0.056116462349538,0.257574,53.08377493671874,-27.860341850135317,,,,,,,,,,,,,,,,,,,,,
1045,goodss,5452,1.494,53.1165791,-27.8606554,8.097,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
1046,goodss,5455,2.624,53.1553965,-27.8600734,5.22,1,1.343502884254442,0.1723301255010998,0.179117,53.15539278021628,-27.860060152624648,,,,,,,,,,,,,,,,,,,,,
1047,goodss,5455,2.624,53.1553965,-27.8600734,5.22,2,5.950210080324896,0.0551095483121405,0.179117,53.15529852655387,-27.860076841430555,,,,,,,,,,,,,,,,,,,,,
1048,goodss,5455,2.624,53.1553965,-27.8600734,5.22,3,5.848504082241885,0.1878163597565785,0.179117,53.15550588055102,-27.86002679265148,,,,,,,,,,,,,,,,,,,,,
1049,goodss,5455,2.624,53.1553965,-27.8600734,5.22,4,7.028869041318099,0.0684249645481236,0.179117,53.15543045358575,-27.85996014383329,,,,,,,,,,,,,,,,,,,,,
1050,goodss,5477,1.876,53.2292986,-27.8598934,4.706,1,12.970368152061068,0.1814789863073211,0.0924131,53.22915955984323,-27.860073170909185,,,,,,,,,,,,,,,,,,,,,
1051,goodss,5477,1.876,53.2292986,-27.8598934,4.706,2,4.411400004533707,0.2606170116436553,0.0924131,53.22927242469965,-27.859823084685917,,,,,,,,,,,,,,,,,,,,,
1052,goodss,5492,1.693,53.1741481,-27.8597942,6.112,1,4.728297790960293,0.3979719890876991,0.186023,53.17416894281672,-27.85972112913784,,,,,,,,,,,,,,,,,,,,,
1053,goodss,5492,1.693,53.1741481,-27.8597942,6.112,2,14.106622558217111,0.0667853911233493,0.186023,53.173905082319415,-27.8598545599246,,,,,,,,,,,,,,,,,,,,,
1054,goodss,5492,1.693,53.1741481,-27.8597942,6.112,3,9.72403208550856,0.0759968431910618,0.186023,53.17398046548314,-27.859804532145223,,,,,,,,,,,,,,,,,,,,,
1055,goodss,5499,1.382,53.1309823,-27.8604093,6.685,1,2.305496150506438,0.4462065897200474,0.925144,53.13094210509802,-27.860397085312528,,,,,,,,,,,,,,,,,,,,,
