Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000,DEJ2000,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation,Uncertainty_275_mjy,Uncertainty_435_mjy,Uncertainty_606_mjy,Uncertainty_775_mjy,Uncertainty_850_mjy,Uncertainty_125_mjy,Uncertainty_140_mjy,Uncertainty_160_mjy
2543,goodss,16854,1.03908,53.0433691,-27.7680269,5.169,1,2.0789450449687226,0.5967956667275977,0.603644,53.04332999693285,-27.76802463924337,0.7248197268087773,0.3551415327200269,0.5545172911331256,0.7834095072233885,0.3858055758659063,0.5964058970362233,,,,0.1696764160805755,0.060823509770131255,0.16327935946566632,0.24331454878464723,0.09151647619023028,0.2276971088916254,0.3994609128365769,0.16613398247092148,0.34999039554848327,0.543243922442447,0.24816425138046422,0.4426195065929743,0.7800535534819725,0.37844773682375543,0.6024087249873256,G,H,16854,W,53.043369,-27.768024,0,22.418,0.014,0.256,0.004,1.122,0.05,0.612,0.012,64.5,0.9,158.13,0,1,88718,,,0.01044485851419095,,0.0005974446686603136,0.0009982078542024892,0.0006831895594324538,0.00037878355683267355,0.0016145197104051577,0.005646451940249638,0.0015552581088259668
2544,goodss,16864,2.229,53.0540498,-27.7676272,3.979,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,G,H,16864,W,53.054047,-27.767628,0,24.947,0.134,0.45,0.07,0.808,0.333,0.459,0.075,29.2,5.6,18.75,0,1,88728,,,0.00937267740386896,,,,,,,,
2545,goodss,16865,1.109,53.1169972,-27.7683486,5.378,1,7.18373510090677,0.2937968852427354,0.110149,53.11692131540124,-27.76826387544366,0.16759163617139244,0.20718288566778784,-0.05938687424459311,0.24854329957335605,0.33686065420623396,-0.13247603194931687,,,,0.017919164551389956,0.007253580451727633,0.015998376149493482,0.027624444253113604,0.017190100751484614,0.015651515252443488,0.05276952464840074,0.04235435035500254,0.015622761440097289,0.07882086292381381,0.0808572048234725,-0.0030545128494880096,0.22541712106578501,0.27310947747592124,-0.07153853461520435,G,H,16865,W,53.116997,-27.768347,0,22.311,0.008,0.247,0.002,1.228,0.033,0.641,0.007,40.7,0.6,276.01,0,1,88729,,,0.005795125165958217,,0.0005648229852645088,0.0008608474254616171,0.000822921520712689,0.00040410392102744263,0.0010350013966153213,0.005141205998078669,0.0010049853351582567
2546,goodss,16905,1.5368,53.0656058,-27.7678661,7.977,1,3.1267575057877464,0.390397522280875,0.457664,53.0656504570939,-27.76785226834457,0.45257877743383607,0.23834956548632663,0.32134381792126415,0.6692529719882058,0.36520905670418075,0.4560658729260376,,,,0.09285177048025696,0.031538207528854216,0.09197034442710414,0.1240582797859896,0.05072919779152364,0.10999362299169893,0.18230838756951365,0.0767627429875517,0.15831846687294288,0.25438682694022774,0.11470912263177854,0.20951655646267375,0.5113384824767984,0.276504317915512,0.35225124684192965,G,H,16905,W,53.065605,-27.767864,0,22.151,0.008,0.529,0.003,0.408,0.012,0.318,0.004,-87.0,0.3,265.14,0,1,88769,615,2,0.007977948866093014,,0.0005471018603257023,0.0010918732132392881,0.0007332024874768371,0.00040047626983460505,0.0010941441409310039,0.005280819985288503,0.0009986178776598105
2547,goodss,16905,1.5368,53.0656058,-27.7678661,7.977,2,7.290858145650617,0.065413886691523,0.457664,53.06548096190207,-27.767802198631934,0.22754458607219966,0.1696469390419945,0.08684647054530778,0.33516219876933,0.27240820137308475,0.09413099609436792,,,,0.02021901435756611,0.01139064367727515,0.013242556020436442,0.02889574953278367,0.017000103607721403,0.0178434688875934,0.062295437251367415,0.037188698748220846,0.03766010775471986,0.08880083189643687,0.058250177910437136,0.0458259809789996,0.2452495825816083,0.20946721306374413,0.05367355427679621,G,H,16905,W,53.065605,-27.767864,0,22.151,0.008,0.529,0.003,0.408,0.012,0.318,0.004,-87.0,0.3,265.14,0,1,88769,615,2,0.007977948866093014,,0.0005539061016868451,0.001081481018674649,0.0007459139480626309,0.0004002250969060019,0.0011089157221290122,0.00510878183472645,0.0009932410642175026
2548,goodss,16907,2.584,53.0733994,-27.7675065,6.539,1,11.35281958369814,0.0806964539581195,0.370571,53.07361812117495,-27.76752198016991,0.04120561791906718,0.015521024937775824,0.03852688947193704,0.04530805743369572,0.021173900028263238,0.03620123610814872,,,,0.009094999838159212,0.0029219798091027656,0.009259530043584667,0.014160118860131686,0.0023410809458926122,0.01772855687135861,0.026672771858181205,0.009591216606166011,0.025622332878022788,0.034220121418128274,0.014330408024515297,0.02983457009041946,0.0422430732064012,0.011410580028843938,0.046248739766335895,G,H,16907,W,53.073399,-27.767506,1,24.131,0.052,0.35,0.024,2.098,0.287,0.229,0.033,-44.1,2.7,60.05,0,3,88771,616,3,0.0022053407220675473,,0.0005521003917522781,0.001096392392748105,0.0007472012495021865,0.0003988280781375724,0.0011133706881247636,0.005132803592770509,0.0010348536116928618
2549,goodss,16907,2.584,53.0733994,-27.7675065,6.539,2,1.688642206034185,0.4032378423207556,0.370571,53.07337325741828,-27.767521893393592,0.14119067556042325,0.024708466930249036,0.17472331294526136,0.20160904370110033,0.03947958907911356,0.24319418193298012,,,,0.039144098601463014,0.009892984363139594,0.04387667135748513,0.07094854092850596,0.01419669134289481,0.08512777437841673,0.08521532043186075,0.01699888341093678,0.10232465553138594,0.09531403204478996,0.01660005012415406,0.11807097288095383,0.1745869157215912,0.037363319462971584,0.20583539438792947,G,H,16907,W,53.073399,-27.767506,1,24.131,0.052,0.35,0.024,2.098,0.287,0.229,0.033,-44.1,2.7,60.05,0,3,88771,616,3,0.0022053407220675473,,0.0005530587299577158,0.0011039914624496033,0.0007465137769996004,0.00040078610168617427,0.0011197673031713507,0.004981939347846165,0.0010400237962300137
2550,goodss,16907,2.584,53.0733994,-27.7675065,6.539,3,8.729634156137358,0.3450272992265031,0.370571,53.07327912456926,-27.7674218599636,0.10406900914292247,0.02107491093281403,0.12449114731516267,0.096274375575224,0.023486470735060695,0.10918185726024496,,,,0.04514792842751845,0.009068264434677129,0.05411949598926199,0.06800627639217381,0.013937696543430914,0.08110286977311433,0.07903852293660743,0.013322037943609791,0.09857472748949647,0.08414646883798137,0.016694613297089676,0.10117778331133753,0.09150048752982842,0.019018981723956184,0.10872225870880838,G,H,16907,W,53.073399,-27.767506,1,24.131,0.052,0.35,0.024,2.098,0.287,0.229,0.033,-44.1,2.7,60.05,0,3,88771,616,3,0.0022053407220675473,,0.0005716785884277064,0.0011167029912543711,0.0007552748773875789,0.00040321526012861576,0.0011217133904189134,0.005054280401292029,0.0010412942471594781
2551,goodss,16934,1.552,53.1655647,-27.7697908,13.191,1,27.82770224973668,0.0133920157239585,0.331583,53.16574451673224,-27.7702240139037,0.008629860831830921,0.007470694616501044,0.0017387493229948183,0.011908692827648528,0.010042357314498634,0.0027995032697248397,,,,0.0024601366746432635,0.0004982250403473918,0.0029428674514438073,0.0019945929642892313,0.0006676132596430874,0.0019904695569692155,0.0023566577905887874,0.0013113928020644628,0.0015678974827864872,0.005316938216117587,0.00294969634549006,0.0035508628059412904,0.01186584924381081,0.009529928905142898,0.0035038805080018663,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.0001220837740293856,0.00018509425047530859,9.89642931221254e-05,8.482574332023336e-05,0.0002776009083131373,0.0003094211679274488,0.00022276647337359946
2552,goodss,16934,1.552,53.1655647,-27.7697908,13.191,2,9.24640538263384,0.1190468148132165,0.331583,53.165386446908485,-27.769757457700653,0.16348830452353116,0.09786374588902885,0.09843683795175344,0.26673203211381996,0.1780604208001329,0.13300741697053062,,,,0.02321299378400633,0.007018423452463882,0.024291855497313674,0.030523602871143654,0.010009620790765577,0.03077097312056712,0.04955127317181821,0.01943589077295819,0.04517307359829004,0.07811326780720185,0.03418784564152402,0.06588813324851675,0.1967694321171871,0.1283278536868537,0.10266236764550012,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.0001239794731404529,0.00018692571378678782,9.936824464463741e-05,8.469028091734267e-05,0.0002787947887814699,0.00030780411256860196,0.00022409820633512558
2553,goodss,16934,1.552,53.1655647,-27.7697908,13.191,3,16.184746290875246,0.0723501401698227,0.331583,53.16527340444007,-27.769690825688883,0.09585218614075498,0.05271608573917687,0.06470415060236716,0.13604905873881432,0.07961022662114199,0.08465824817650852,,,,0.01484109176101944,0.005027832328127957,0.014719889149337223,0.019760547885406477,0.007195512819429933,0.01884755259896482,0.03020005783734377,0.012840715030045325,0.026039014210947672,0.04597681281691704,0.02225004524213755,0.035590151362169226,0.1073672326731989,0.062224736208071035,0.0677137446976918,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.00012177429187953128,0.00018409449407594185,9.822757978416765e-05,8.345903072769068e-05,0.0002799965319128475,0.0003086475297377684,0.0002254550478985935
2554,goodss,16934,1.552,53.1655647,-27.7697908,13.191,4,15.839855191888594,0.2810827174658544,0.331583,53.16546170601842,-27.76954076799971,0.10679603432918378,0.04917031295010641,0.08643858206861604,0.11218329492257395,0.07093763203736209,0.061868494327817776,,,,0.04251944888759712,0.009685196645628127,0.049251378362953485,0.044115657418253254,0.010873875323732891,0.04986267314178054,0.04483793678675412,0.013633381891634695,0.046806832342679135,0.05876792235555943,0.022190110426769657,0.054866717893184674,0.10995320133801377,0.05722797377628845,0.07908784134258799,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.0001260347055765548,0.00018884774156369347,0.00010082110152422965,8.592869319686949e-05,0.0002796341876367617,0.0003075049990493775,0.00022462550374067734
2555,goodss,16934,1.552,53.1655647,-27.7697908,13.191,5,21.99104391564893,0.0375026045179253,0.331583,53.16587629038582,-27.77002397314313,0.059518215643831654,0.04379724012739684,0.02358146327465223,0.08259023355661625,0.061500202230977886,0.031635046988457545,,,,0.008568054635704848,0.003962040156582305,0.006909021718683813,0.01095699383367433,0.004983190948995366,0.008960704327018442,0.018059244785155817,0.009980280205452219,0.012118446869555401,0.030012094068722298,0.017063156625106546,0.019423406165423627,0.07112611494993888,0.05171517887801513,0.029116404107885602,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.00012279445244201418,0.00018466974556178626,9.88244985820504e-05,8.396145943129145e-05,0.0002771363289876039,0.00030778104010296774,0.0002231312577254158
2556,goodss,16934,1.552,53.1655647,-27.7697908,13.191,6,9.9685010156994,0.0283134746828246,0.331583,53.16566905368476,-27.76992403732758,0.11404925365074718,0.09652275098202844,0.026289754003078137,0.20633322696138104,0.18707976044207558,0.02888019977895821,,,,0.00695327954202647,0.003746853170845767,0.004809639556771056,0.009129654173805525,0.005509637836292123,0.0054300245062701025,0.0185517534038652,0.012842194147600997,0.008564338884396306,0.037139493591498485,0.027592273572638173,0.014320830028290465,0.15031913294229932,0.13560569261938213,0.022070160484375788,G,H,16934,,53.165565,-27.769791,0,21.497,0.003,0.978,0.004,3.044,0.018,0.452,0.002,-57.5,0.1,1178.19,0,3,88798,617,6,0.001196493238072498,,0.00012313742653390105,0.00018628746377937259,9.92068880398133e-05,8.458507816357471e-05,0.00028083859678250004,0.00030846526671071445,0.0002225728486876753
2557,goodss,16969,1.225,53.1004643,-27.7675939,6.977,1,11.939498000334858,0.0885187775687977,0.662374,53.10062844201762,-27.767745570528284,0.08396958938033926,0.05965736118331596,0.036468342295534945,0.09456802556437777,0.0643407525416583,0.04534090953407918,,,,0.03930672275401425,0.014517996288741711,0.0371830896979088,0.0381299618148297,0.020982534245650462,0.025721141353768857,0.04993363467217857,0.024051002115338654,0.03882394883525987,0.07521466751883153,0.046827576941708235,0.04258063586568494,0.10133089742599741,0.06300544007005675,0.05748818603391098,G,H,16969,W,53.100464,-27.767593,0,22.586,0.013,0.453,0.007,1.078,0.041,0.59,0.008,-22.7,0.6,176.76,0,1,88833,618,5,0.003377992433433141,,0.0005607980434381671,0.0010105353080480718,0.0006885881073042869,0.00039642357568887344,0.001025751161968836,0.005298772861105814,0.0009547681956701921
2558,goodss,16969,1.225,53.1004643,-27.7675939,6.977,2,2.617558499823831,0.1530527515248714,0.662374,53.100421279891165,-27.767595537440297,0.3539726904604739,0.17506082590946712,0.26836779682651013,0.4474307942562776,0.21514626185811603,0.34842679859724235,,,,0.07055967141996806,0.03751197275206254,0.04957154800185829,0.09730203568611023,0.04542762866662294,0.07781161052923093,0.1361340047916274,0.0679466376831263,0.10228105066275164,0.2631754637715049,0.13309705833517585,0.1951176081544936,0.41182057938018424,0.181914536035412,0.3448590650171584,G,H,16969,W,53.100464,-27.767593,0,22.586,0.013,0.453,0.007,1.078,0.041,0.59,0.008,-22.7,0.6,176.76,0,1,88833,618,5,0.003377992433433141,,0.0005423269700826291,0.0010180979056107786,0.000694254858823255,0.00039618399856984263,0.0010164179719974323,0.005354468830387521,0.0009363766937207755
2559,goodss,16969,1.225,53.1004643,-27.7675939,6.977,3,11.03184538053358,0.01029139487769,0.662374,53.10066615410222,-27.76754557657963,0.028225118135369005,0.03502331775746525,-0.010197299433144362,0.03917536952389931,0.04109063732548481,-0.0028729017023782573,,,,0.013812669683794212,0.010371636169216927,0.005161550271865928,0.01043926989177438,0.009058715225320134,0.0020708319996813676,0.014806445754566976,0.01634279712677189,-0.002304527058307373,0.028340105365108254,0.03126784277084223,-0.004391606108600971,0.01588096054799281,0.0344280058824708,-0.027820568001716985,G,H,16969,W,53.100464,-27.767593,0,22.586,0.013,0.453,0.007,1.078,0.041,0.59,0.008,-22.7,0.6,176.76,0,1,88833,618,5,0.003377992433433141,,0.0005444990945434392,0.0010189499707264381,0.000699524315407003,0.00039869041432717667,0.001016572077972679,0.005138658666548487,0.0009361695684505753
2560,goodss,16969,1.225,53.1004643,-27.7675939,6.977,4,8.568932984917081,0.0744355107633412,0.662374,53.1004778143042,-27.767462213214618,0.145264443576142,0.0850168877946391,0.09037133367225432,0.15922701376014922,0.10240324408103756,0.08523565451866752,,,,0.047408398238920985,0.0209351120529024,0.03970992927902788,0.056299979711324534,0.025955743489173455,0.045516354333226615,0.07337230255497226,0.035834086215463176,0.056307324509263644,0.11728785866889638,0.06469399516638409,0.07889079525376841,0.15366735380282995,0.08670773042823167,0.10043943506189745,G,H,16969,W,53.100464,-27.767593,0,22.586,0.013,0.453,0.007,1.078,0.041,0.59,0.008,-22.7,0.6,176.76,0,1,88833,618,5,0.003377992433433141,,0.000539126204354201,0.0010232138856534115,0.0007025736580719445,0.00040121287558440003,0.0010121680466589097,0.005130092879666665,0.0009419412594952
2561,goodss,16969,1.225,53.1004643,-27.7675939,6.977,5,12.428258627016092,0.0745978898575969,0.662374,53.10034597146407,-27.76742885869975,0.08521434492576375,0.05274442780657658,0.04870487567878076,0.10763879600771865,0.06380375470913205,0.06575256194787991,,,,0.034766503182177666,0.01279333852632931,0.032959746983772534,0.0369268656519342,0.01556743869814431,0.032039140430684836,0.05378291569039757,0.02222337078850386,0.04733931735284057,0.07902380885531099,0.042833670950766775,0.05428520685681631,0.08759236537216784,0.05006655740798703,0.05628871194627122,G,H,16969,W,53.100464,-27.767593,0,22.586,0.013,0.453,0.007,1.078,0.041,0.59,0.008,-22.7,0.6,176.76,0,1,88833,618,5,0.003377992433433141,,0.0005293302169343194,0.0010152002154324479,0.00069968001967896,0.0003931159085150611,0.0010024948219643519,0.005124668579472338,0.0009340278611821743
2562,goodss,16972,2.721,53.0819572,-27.7672022,8.161,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,G,H,16972,W,53.081959,-27.767202,0,23.508,0.07,0.904,0.07,0.952,0.163,0.576,0.031,-82.6,2.7,41.25,0,0,88836,,,0.005778842476504628,,,,,,,,
2563,goodss,17003,1.289,53.13938,-27.7673618,7.955,1,14.269734142583037,0.0696957187832398,0.678091,53.13910976405447,-27.767329701877607,0.08582587577020372,0.044957602383386905,0.061302410080225224,0.09632101972051367,0.055594071061735854,0.061090422988166734,,,,0.037922123969353815,0.016304580243623017,0.0324263155885962,0.03881472470878764,0.017601221808144992,0.031820254350963986,0.043266971118297075,0.02189796366759539,0.03205351117605253,0.07952569020625562,0.039025266316352995,0.06075063583485392,0.08932218635975855,0.062822843903629,0.039749013684194354,G,H,17003,W,53.139378,-27.767361,0,22.17,0.011,0.498,0.005,0.938,0.028,0.638,0.007,81.6,0.5,220.59,0,1,88867,619,5,0.0069916165114111035,,0.0006018782828726888,0.0008298935676633956,0.0008627281270467391,0.0004482803378061442,0.001062172446723831,0.005134596361089813,0.0009806822846047376
2564,goodss,17003,1.289,53.13938,-27.7673618,7.955,2,7.167657392760901,0.0415155658499566,0.678091,53.13924162119997,-27.76737968628277,0.1732833361730825,0.1333011015709068,0.059973351903263555,0.2234530403001968,0.17432945668832803,0.07368537541780318,,,,0.038288594200647674,0.02234631371736102,0.023913420724929975,0.04882241489760471,0.031001100066794015,0.026731972246216044,0.0708814831054634,0.04625993987714836,0.036932314842472565,0.12485156679214882,0.09089840845552169,0.05092973750494068,0.20450146755756674,0.15876960563499312,0.06859779288386039,G,H,17003,W,53.139378,-27.767361,0,22.17,0.011,0.498,0.005,0.938,0.028,0.638,0.007,81.6,0.5,220.59,0,1,88867,619,5,0.0069916165114111035,,0.000594006747327447,0.000843712066796375,0.0008892691067754186,0.0004480855950379021,0.0010684362531566253,0.0052214630306674625,0.0009892962611311022
2565,goodss,17003,1.289,53.13938,-27.7673618,7.955,3,7.763717698371058,0.0340136765558063,0.678091,53.13931694351695,-27.76724634402665,0.1340820277796351,0.1334584726715253,0.0009353326621647149,0.18282627638716747,0.18162753842405038,0.0017981069446756275,,,,0.027567314165486006,0.019283449659947494,0.012425796758307765,0.03464169041739617,0.0257937102597862,0.01327197023641496,0.05350166633189911,0.0429568689100675,0.015817196132747416,0.09953726218222075,0.08095611073585526,0.027871727169548225,0.16978827585665077,0.1602841964048837,0.014256119177650562,G,H,17003,W,53.139378,-27.767361,0,22.17,0.011,0.498,0.005,0.938,0.028,0.638,0.007,81.6,0.5,220.59,0,1,88867,619,5,0.0069916165114111035,,0.0005812174922052291,0.0008365847796062036,0.0008803231884682661,0.00044313086576180857,0.0010684971434890432,0.005402488775682617,0.0009823076830657426
2566,goodss,17003,1.289,53.13938,-27.7673618,7.955,4,5.239304581716928,0.0589011919014554,0.678091,53.139467651682615,-27.767396325943373,0.27542823669017236,0.1843135672850565,0.13667200410767383,0.3549105824065592,0.2485571500991396,0.15953014846112945,,,,0.03854911434834779,0.020651165506968768,0.02684692326206854,0.05009671804132671,0.03202155386766467,0.027112746260493054,0.08081582138275653,0.05594967139760909,0.03729922497772116,0.15921053856181758,0.10239674753626539,0.08522068653832827,0.3303362681027388,0.23399623924785765,0.14451004328232173,G,H,17003,W,53.139378,-27.767361,0,22.17,0.011,0.498,0.005,0.938,0.028,0.638,0.007,81.6,0.5,220.59,0,1,88867,619,5,0.0069916165114111035,,0.0005867306972536726,0.0008382077593897093,0.0008740990544813186,0.0004482401961923565,0.0010674679153946918,0.00505652376181487,0.0009850149143144178
2567,goodss,17003,1.289,53.13938,-27.7673618,7.955,5,9.792870493374249,0.0450617116137736,0.678091,53.13954297888371,-27.767296316888867,0.1520721196263096,0.09467313245457849,0.08609848075759668,0.2008353779439988,0.12631054104362208,0.11178725535056509,,,,0.03168839818426791,0.01440775195991218,0.0259209693365336,0.03870861801692695,0.01943555673028322,0.028909591929965596,0.056069490346911666,0.030444917410948208,0.03843685940394519,0.09532941708753385,0.05375795757812983,0.06235718926410604,0.17470676960142803,0.10515689095072257,0.10432481797605817,G,H,17003,W,53.139378,-27.767361,0,22.17,0.011,0.498,0.005,0.938,0.028,0.638,0.007,81.6,0.5,220.59,0,1,88867,619,5,0.0069916165114111035,,0.0005931637977195871,0.0008242143827446931,0.0008631592839656642,0.0004413620574629598,0.0010590889521216072,0.0052643510543602424,0.000991259597140784
2568,goodss,17027,2.321,53.153815,-27.7673086,5.077,1,0.7577021182496452,0.695289136223737,0.93338,53.15380157068108,-27.767327196168736,0.3128561840777089,0.08605935683713233,0.34019524086086483,0.4112113502303207,0.11590578812210181,0.44295834316232835,,,,0.259287955581701,0.06498780533402085,0.29145022537152016,0.2961035508673408,0.07424525695229055,0.3327874408725754,0.2821296639047974,0.07148253287293183,0.3159706965477983,0.2778261763621655,0.0719521406675117,0.30881105354198074,0.3544860062012676,0.09842122028891391,0.38409717886853056,G,H,17027,,53.153812,-27.767307,0,23.446,0.006,0.191,0.002,2.498,0.045,0.607,0.005,-35.1,0.5,517.16,0,2,88891,620,3,0.011158018108086604,,0.00012086675628029615,0.00018173354766576837,9.791278005855972e-05,8.290776151119659e-05,0.00027207944402906156,0.0003061954546426931,0.00021712144561628874
2569,goodss,17027,2.321,53.153815,-27.7673086,5.077,2,7.698643549353353,0.0427314781774665,0.93338,53.15395225107477,-27.76731049576305,0.05733880351015383,0.026978582191982528,0.04554033197725695,0.06902407337671139,0.03418243452095487,0.05226245828363479,,,,0.04964772211590966,0.023403310650245607,0.03936661719849607,0.05276990087212547,0.024092836909325642,0.04301559594419974,0.04882281076401342,0.02250273250077551,0.03948011739485687,0.05002509555281112,0.023588005078841862,0.039655635710953895,0.0660657991142136,0.031957199380733874,0.051162899600219594,G,H,17027,,53.153812,-27.767307,0,23.446,0.006,0.191,0.002,2.498,0.045,0.607,0.005,-35.1,0.5,517.16,0,2,88891,620,3,0.011158018108086604,,0.00011997183767646038,0.00018314956266423654,9.876082266295792e-05,8.36403017304947e-05,0.000271965615127041,0.0003065461886897167,0.00021799589382213465
2570,goodss,17027,2.321,53.153815,-27.7673086,5.077,3,8.732932640299019,-0.0548626182491633,0.93338,53.15385803469128,-27.76717718359088,0.019859834821186056,0.04009831587295172,-0.03035772157764851,0.026618559605474008,0.05614509255993683,-0.044289799431694234,,,,0.015268056004576234,0.028798148983288405,-0.020295139468068258,0.01576711650333263,0.03015482667925468,-0.021581565263883065,0.014689219723249413,0.029431305025587492,-0.02211312795350711,0.01556814817370398,0.031049696061055544,-0.023222321831027348,0.02484314939078635,0.0483530844283779,-0.03526490255638733,G,H,17027,,53.153812,-27.767307,0,23.446,0.006,0.191,0.002,2.498,0.045,0.607,0.005,-35.1,0.5,517.16,0,2,88891,620,3,0.011158018108086604,,0.00012099052057619209,0.00018446538103227586,9.888600387758086e-05,8.401716589361736e-05,0.00027105965334242203,0.0003061266440756907,0.0002179155603798406
2571,goodss,17031,1.295,53.1663281,-27.768584,9.541,1,14.205580329574712,0.0545843693722702,0.854219,53.16627136150058,-27.76880718375117,0.15334874425905606,0.1101943235888246,0.06473163100534718,0.18616889893526112,0.14239748216248896,0.06565712515915825,,,,0.037712162227906555,0.021490156026475464,0.024333009302146633,0.046290842105220546,0.02782400398659765,0.027700257177934336,0.06366470007242545,0.041772785222618285,0.03283787227471075,0.11550503465871251,0.07930114125336,0.05430584010802874,0.17481387867453627,0.1318214501366581,0.06448864280681725,G,H,17031,,53.166328,-27.768583,0,21.758,0.002,0.573,0.001,1.031,0.005,0.533,0.001,4.0,0.1,1239.56,0,1,88895,621,7,0.00361406536881509,,0.00012250254755975204,0.00018726347305398643,9.998628347043315e-05,8.471303831768378e-05,0.00028179327776668136,0.00030572174797245563,0.00022542765489636418
2572,goodss,17031,1.295,53.1663281,-27.768584,9.541,2,8.746628636223216,0.0336400113136458,0.854219,53.166403172629416,-27.76870714245081,0.1498098700533514,0.10254627182834457,0.07089539733751025,0.19385225490166638,0.13526444125889278,0.08788172046416041,,,,0.03287456162816077,0.01934225275640811,0.02029846330762898,0.04118004725266586,0.025108302958381755,0.024107616441426158,0.058224920708320395,0.03782405925899981,0.030601292173980884,0.1068529555820991,0.07154236245263046,0.05296588969420296,0.1784415306949495,0.123839463409139,0.08190310092871574,G,H,17031,,53.166328,-27.768583,0,21.758,0.002,0.573,0.001,1.031,0.005,0.533,0.001,4.0,0.1,1239.56,0,1,88895,621,7,0.00361406536881509,,0.00012580141568467875,0.00018870739304782376,0.00010149709061967394,8.637173137100644e-05,0.00028311752910830545,0.0003042318821177154,0.00022528607154643734
2573,goodss,17031,1.295,53.1663281,-27.768584,9.541,3,10.859489513784707,0.0362816187370989,0.854219,53.16615829285411,-27.76867388582605,0.11858409802748575,0.12271967315976591,-0.006203362698420219,0.1479176275868459,0.16618386404269783,-0.02739935468377788,,,,0.024515072525899267,0.016945092490479718,0.011354970053129321,0.0311602943474017,0.024709950632543373,0.009675515572287489,0.044550975421709854,0.03985709493142304,0.007040820735430223,0.08531132104653429,0.07872561480038352,0.009878559369226157,0.13446058954489906,0.1477136536378761,-0.019879596139465598,G,H,17031,,53.166328,-27.768583,0,21.758,0.002,0.573,0.001,1.031,0.005,0.533,0.001,4.0,0.1,1239.56,0,1,88895,621,7,0.00361406536881509,,0.0001224045833374665,0.00018599850835322902,9.915023312133286e-05,8.478317560467156e-05,0.0002833878835038338,0.00030509232642764075,0.00022556605808812883
2574,goodss,17031,1.295,53.1663281,-27.768584,9.541,4,2.9771651784877498,0.0764671175504504,0.854219,53.166346631557545,-27.76862382689511,0.4076801603310136,0.223569173076119,0.2761664808823419,0.5787246589250014,0.32665916739621204,0.378098237293184,,,,0.050065596537176814,0.021696184183903778,0.04255411852990955,0.07098023238461354,0.033270929580356594,0.0565639542063854,0.11223740393058018,0.0594753852565103,0.07914302801110483,0.21797025426503638,0.11912873154820475,0.14826228407524744,0.5051860028271407,0.28019025395388775,0.3374936233098796,G,H,17031,,53.166328,-27.768583,0,21.758,0.002,0.573,0.001,1.031,0.005,0.533,0.001,4.0,0.1,1239.56,0,1,88895,621,7,0.00361406536881509,,0.00012403307498383496,0.0001871574971802498,9.933880485185144e-05,8.5051985729274e-05,0.00028409542245933536,0.0003062536085261735,0.000225412350173828
