Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux,Background_Flux,Corrected_Flux
891,goodss,4331,2.608,53.071936,-27.8721088,6.223,1,11.140763551031858,0.0056668137627252,0.658989,53.07200584476017,-27.872288029094864,0.020849150113300182,0.03676891572365227,-0.015919765610352087
892,goodss,4331,2.608,53.071936,-27.8721088,6.223,2,7.693933486845333,0.1333242196459703,0.658989,53.072081353478495,-27.87208805699035,0.07125731300176594,0.08960037770982293,-0.018343064708056994
893,goodss,4331,2.608,53.071936,-27.8721088,6.223,3,5.711533288005945,0.1435831640702801,0.658989,53.07202480761464,-27.872054703025757,0.07039658183268335,0.10314319784559424,-0.03274661601291089
894,goodss,4331,2.608,53.071936,-27.8721088,6.223,4,1.5088447567592906,0.174401580988849,0.658989,53.07191166136614,-27.87210466151213,0.0619310578646468,0.09766871539783646,-0.03573765753318966
895,goodss,4331,2.608,53.071936,-27.8721088,6.223,5,5.620196838189924,0.0946650878027393,0.658989,53.0718551233583,-27.87205464083774,0.06497386890196709,0.06419961284525688,0.0007742560567102069
896,goodss,4348,1.072,53.1073258,-27.8722616,7.846,1,6.396596751398353,0.1147114398750312,0.199964,53.1072059962608,-27.872263111169065,0.0763210440581661,0.04230791144496818,0.034013132613197924
897,goodss,4348,1.072,53.1073258,-27.8722616,7.846,2,17.877540378922376,0.0614109845533814,0.199964,53.107526544503045,-27.872029813684023,0.05411819585677628,0.020904836013216237,0.033213359843560046
898,goodss,4373,1.886,53.1670647,-27.8714027,5.422,1,9.930561414139683,0.4625715286612786,0.142867,53.16695355765586,-27.871523603787697,0.1830779769954658,0.04964324954880539,0.1334347274466604
899,goodss,4376,1.097,53.0715348,-27.8724588,9.056,1,28.28885292831789,0.0251155415410797,0.478247,53.07191165356252,-27.87212132815276,0.10141241786907847,0.09023274360134213,0.011179674267736334
900,goodss,4376,1.097,53.0715348,-27.8724588,9.056,2,19.88615598852629,0.02570921071468,0.478247,53.07168539207277,-27.87215457828553,0.049267049867145425,0.010959062533651504,0.03830798733349392
901,goodss,4376,1.097,53.0715348,-27.8724588,9.056,3,8.647496747614303,0.1100929005910124,0.478247,53.07170410485765,-27.87245458475673,0.1923914684593377,0.09868001994029336,0.09371144851904432
902,goodss,4376,1.097,53.0715348,-27.8724588,9.056,4,1.5030635382444764,0.1211186035451693,0.478247,53.07155328171203,-27.872437862498806,0.2206607142654425,0.12825010365886566,0.09241061060657685
903,goodss,4376,1.097,53.0715348,-27.8724588,9.056,5,6.909355975776618,0.1011064348291868,0.478247,53.07144018210469,-27.872387820757023,0.17198229602662635,0.10756186252384704,0.0644204335027793
904,goodss,4378,1.823,53.2054747,-27.8710628,4.325,1,3.666785035968157,0.3467828097584337,0.0389612,53.20541479796,-27.871089340728307,0.04037644830194281,0.016193896325880433,0.02418255197606238
905,goodss,4438,2.403,53.2151604,-27.8702368,2.977,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
906,goodss,4460,1.38333,53.1624201,-27.8706675,5.277,1,1.686449673129917,0.4189098647712311,0.546829,53.16244721430837,-27.87069163499537,0.7142604994079333,0.24599874047213763,0.4682617589357957
907,goodss,4460,1.38333,53.1624201,-27.8706675,5.277,2,5.567235624616582,0.3266982161183375,0.546829,53.16237176352014,-27.870591656701805,0.5307357642108033,0.20652464342350738,0.32421112078729586
908,goodss,4464,2.601,53.1495526,-27.870383,5.082,1,10.074921835925082,0.0522540076450727,0.387098,53.14973983691067,-27.870428024598382,0.06660650443706141,0.035909512116276444,0.030696992320784967
909,goodss,4464,2.601,53.1495526,-27.870383,5.082,2,0.76423164027669,0.7220565288980197,0.387098,53.14955129335005,-27.87039472787725,0.3339394090384372,0.07492601286104938,0.25901339617738783
910,goodss,4479,0.683,53.1404316,-27.8712038,8.045,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
911,goodss,4484,2.953,53.2340316,-27.8698072,3.586,1,0.9656345064256971,0.7175815972054765,0.137011,53.23405212058883,-27.86980264486685,0.06258152153326905,0.01711157224589679,0.04546994928737226
912,goodss,4491,2.115,53.2259283,-27.8703224,6.481,1,16.92223426442265,0.1183768257429159,0.100008,53.22568155596914,-27.870159111018307,0.02969238711236141,0.014925502421197084,0.014766884691164325
913,goodss,4491,2.115,53.2259283,-27.8703224,6.481,2,12.893681107426229,0.6615602501269071,0.100008,53.2260397395433,-27.8701255113772,0.08128028650059078,0.020288009503499474,0.06099227699709131
914,goodss,4580,2.627,53.2253511,-27.8691779,6.251,1,3.715846135135309,0.232595255024451,0.810071,53.225397872114485,-27.869225989843397,0.19830752096366924,0.13295142669008347,0.06535609427358577
915,goodss,4580,2.627,53.2253511,-27.8691779,6.251,2,4.275220754534202,0.1551343356978372,0.810071,53.22528475246768,-27.86922607354285,0.17596019173392097,0.1581350688367895,0.01782512289713148
916,goodss,4580,2.627,53.2253511,-27.8691779,6.251,3,4.123410299739765,0.1285683413212913,0.810071,53.22530351129668,-27.86912605986465,0.23229018079325112,0.1703102593657915,0.06197992142745962
917,goodss,4580,2.627,53.2253511,-27.8691779,6.251,4,12.083977511564642,0.0208728900813149,0.810071,53.22549194924808,-27.869025920554726,0.06559571822438151,0.03385086609006339,0.03174485213431812
918,goodss,4608,1.067,53.081307,-27.8715857,11.534,1,8.287608219504587,0.2708086497016219,0.362047,53.08122569578534,-27.871457764926387,0.2512426498153782,0.08129265408071287,0.16994999573466532
919,goodss,4608,1.067,53.081307,-27.8715857,11.534,2,28.799556420195085,0.0997882839682735,0.362047,53.08175365622081,-27.8713079222439,0.09373087151234083,0.010220448655412964,0.08351042285692786
920,goodss,4634,2.253,53.0536557,-27.8691884,6.853,1,20.5126817481284,0.0346658726257066,0.197436,53.05338007095981,-27.869429964917337,-1.3830677297080353e-06,-1.9348147333953184e-06,5.51747003687283e-07
921,goodss,4634,2.253,53.0536557,-27.8691884,6.853,2,11.587713859946664,0.2725298700800421,0.197436,53.05383262515153,-27.869313524110204,0.002692180218323577,0.0021628916240507925,0.0005292885942727843
922,goodss,4634,2.253,53.0536557,-27.8691884,6.853,3,14.216895318598924,0.0530396832443627,0.197436,53.05339904139342,-27.869246641343807,-5.415041168215732e-06,-2.9705564067360094e-06,-2.4444847614797223e-06
923,goodss,4634,2.253,53.0536557,-27.8691884,6.853,4,15.222027213876606,0.0450891721866767,0.197436,53.0538139834574,-27.86898018199552,0.0008356483935654021,0.0008112207833805288,2.4427610184873266e-05
924,goodss,4656,0.933,53.1064103,-27.8691873,7.433,1,5.181082174604066,0.1149883970553558,0.4130528117026614,53.106358029021294,-27.869263004074543,0.2072264198172527,0.11951044513201754,0.08771597468523516
925,goodss,4667,1.695,53.1401513,-27.8684052,4.487,1,2.890434655895198,0.404251392557698,0.0861481,53.14010535574143,-27.86839623416484,0.09476297741154832,0.042453250211455726,0.052309727200092596
926,goodss,4680,0.774,53.1875849,-27.8688177,6.411,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
927,goodss,4686,1.736,53.1569112,-27.8680321,4.106,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
928,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,1,9.394349365443038,0.0617587350058889,0.638424,53.12240221576676,-27.86849731968986,0.24520128159287932,0.19320642834502616,0.05199485324785316
929,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,2,7.445387834088969,0.0939477882907049,0.638424,53.12255304141152,-27.868480653337635,0.32723644862453183,0.1964201485755387,0.13081630004899314
930,goodss,4689,1.7649,53.1224958,-27.8683679,5.548,3,1.1374532957444878,0.1363930243351845,0.638424,53.12249648212733,-27.868347320048223,0.4046263831298,0.24059896079614074,0.16402742233365925
931,goodss,4695,1.634,53.204386,-27.868389,6.706,1,16.005638069130516,0.0390529961448589,0.371835,53.20443257936245,-27.86865659356137,0.08858713438758486,0.04753702839252954,0.041050105995055326
932,goodss,4695,1.634,53.204386,-27.868389,6.706,2,17.474565802903374,0.0093319714141829,0.371835,53.2045833798034,-27.868623171361527,0.059215989762319364,0.032414423015001005,0.02680156674731836
933,goodss,4695,1.634,53.204386,-27.868389,6.706,3,3.962379335702225,0.0799066763857736,0.371835,53.20435701627195,-27.86845663837554,0.14625985908688002,0.08540597259036617,0.060853886496513854
934,goodss,4695,1.634,53.204386,-27.868389,6.706,4,6.769080439764327,0.0614460144682147,0.371835,53.204507791361145,-27.8683898829928,0.12165221378827236,0.06349713305407526,0.058155080734197104
935,goodss,4695,1.634,53.204386,-27.868389,6.706,5,6.153897139211867,0.100561989965182,0.371835,53.20431919727124,-27.86830666086799,0.157485178002668,0.09962091447038054,0.05786426353228746
936,goodss,4695,1.634,53.204386,-27.868389,6.706,6,11.69146911213471,0.0203572832460014,0.371835,53.20416839718701,-27.86834008278017,0.05788504877950614,0.03510589224044914,0.022779156539057002
937,goodss,4695,1.634,53.204386,-27.868389,6.706,7,13.62462660038799,0.0694546220087327,0.371835,53.20431909711203,-27.868173327805067,0.11762546748299839,0.059093546092162455,0.058531921390835934
938,goodss,4701,0.7844,53.1530965,-27.8685676,6.251,1,4.4791196121559445,0.1572579210271688,0.4326641678754179,53.15315181629161,-27.868627307794544,0.6161275152144928,0.43998352604946434,0.1761439891650285
939,goodss,4701,0.7844,53.1530965,-27.8685676,6.251,2,5.980594661068412,0.1940304841155475,0.4326641678754179,53.153000985921366,-27.868610674138505,0.8294238913295036,0.46360746903972744,0.3658164222897761
940,goodss,4820,1.512,53.0574308,-27.8674372,6.595,1,1.5891231859110226,0.252987006369521,0.913948,53.0574347522948,-27.867415270446752,0.7414198595720523,0.43662706127549644,0.3047927982965558
941,goodss,4820,1.512,53.0574308,-27.8674372,6.595,2,9.20870851422717,0.0999510028307857,0.913948,53.05735941058474,-27.867298568426108,0.301261864815816,0.17558457640945063,0.12567728840636538
942,goodss,4834,1.695,53.1789777,-27.866881,5.311,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
943,goodss,4854,2.911,53.0827048,-27.8665671,5.446,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
944,goodss,4862,1.101,53.0888983,-27.8680917,10.458,1,32.03267160259974,0.0239097832281849,1.4542,53.08933370360329,-27.868493293116952,0.1051074557087654,0.04986033205676579,0.05524712365199961
945,goodss,4862,1.101,53.0888983,-27.8680917,10.458,2,7.412290469213953,0.0205686339210534,1.4542,53.08899443416989,-27.86820987791647,0.19172261232475948,0.1356087366898013,0.05611387563495818
946,goodss,4862,1.101,53.0888983,-27.8680917,10.458,3,12.175058521419928,0.0115965722884849,1.4542,53.0891452954456,-27.86809324802556,0.12940768371206401,0.12573138963544112,0.003676294076622899
947,goodss,4862,1.101,53.0888983,-27.8680917,10.458,4,12.72957383418628,0.0533878342495526,1.4542,53.08908877740256,-27.86795990112962,0.3123838088024877,0.14754296290447397,0.1648408458980137
948,goodss,4862,1.101,53.0888983,-27.8680917,10.458,5,21.95272306571556,0.0113480547509715,1.4542,53.088523173817954,-27.86799309595695,0.08249073542188494,0.04137668172763172,0.04111405369425322
949,goodss,4862,1.101,53.0888983,-27.8680917,10.458,6,10.26021685930663,0.0667319433451288,1.4542,53.08886254537235,-27.86794317937284,0.3531313235287333,0.15927920334091772,0.19385212018781556
950,goodss,4862,1.101,53.0888983,-27.8680917,10.458,7,21.008142469052327,0.0501884447762034,1.4542,53.08863633435766,-27.867859790658883,0.22768733612774777,0.13002207033381372,0.09766526579393406
951,goodss,4862,1.101,53.0888983,-27.8680917,10.458,8,11.246868453040603,0.0287740313805554,1.4542,53.08882473502626,-27.86827650309028,0.10473789478288559,0.1106209924898079,-0.005883097706922316
952,goodss,4862,1.101,53.0888983,-27.8680917,10.458,9,12.72957383418628,0.0226931916418253,1.4542,53.08874932761497,-27.86825981797077,0.08985490595720655,0.08832277727731003,0.0015321286798965217
953,goodss,4862,1.101,53.0888983,-27.8680917,10.458,10,15.184269821101044,0.0151435697520016,1.4542,53.08863624010493,-27.86815979030389,0.09218856408336772,0.07470624970070301,0.017482314382664704
954,goodss,4862,1.101,53.0888983,-27.8680917,10.458,11,21.480271180783543,0.0113801336476138,1.4542,53.08852311077435,-27.86819309571944,0.06448409932323225,0.02746426666837446,0.03701983265485779
955,goodss,4866,2.97,53.1232811,-27.8663047,4.448,1,3.314935896816107,0.3834476527275829,0.149077,53.12334486400677,-27.86633065432082,0.02115499185512968,0.022185766842201842,-0.0010307749870721618
956,goodss,4866,2.97,53.1232811,-27.8663047,4.448,2,0.8881441324469798,0.3991345607520669,0.149077,53.12326945262475,-27.866313987972305,0.022520348465288584,0.02364886534655584,-0.0011285168812672566
957,goodss,4866,2.97,53.1232811,-27.8663047,4.448,3,8.783438962046699,0.0628837297100694,0.149077,53.12313748262845,-27.866247321798983,0.009530625241735162,0.005902447913005513,0.003628177328729649
958,goodss,4872,1.755,53.2152153,-27.8667838,7.542,1,15.557700665586802,0.0358134620534075,0.482772,53.21500778881386,-27.86696662988605,0.08014036851183247,0.05773534258839335,0.02240502592343912
959,goodss,4872,1.755,53.2152153,-27.8667838,7.542,2,2.0425596686510783,0.1885834195736435,0.482772,53.21525273443517,-27.86679980031036,0.29905614388730456,0.14389049152379985,0.1551656523635047
960,goodss,4872,1.755,53.2152153,-27.8667838,7.542,3,14.248229714599637,0.0495173287576673,0.482772,53.21546001632205,-27.866682995405057,0.09577119048490033,0.06793923679994553,0.027831953684954808
961,goodss,4872,1.755,53.2152153,-27.8667838,7.542,4,14.14362223760236,0.0496357341466829,0.482772,53.21540340090949,-27.866616366693343,0.06917599023065585,0.0721603344378714,-0.00298434420721555
962,goodss,4876,1.9725,53.0682135,-27.867,7.006,1,1.5717665221018031,0.169453613946452,1.22488,53.068218891952334,-27.866969931654264,0.7453450402756896,0.3078261086320388,0.4375189316436508
963,goodss,4876,1.9725,53.0682135,-27.867,7.006,2,9.200567917253805,0.04515968285517,1.22488,53.06836973201761,-27.866936657602604,0.28860330551587493,0.2320451735345155,0.05655813198135942
964,goodss,4876,1.9725,53.0682135,-27.867,7.006,3,11.431555012333186,0.084370575906591,1.22488,53.06812452673122,-27.867169894264457,0.37056824645553504,0.20043488305988577,0.17013336339564927
965,goodss,4876,1.9725,53.0682135,-27.867,7.006,4,8.296411875021636,0.0514935099950548,1.22488,53.06827537546419,-27.867119953673225,0.37802489271715334,0.2957488125384532,0.08227608017870014
966,goodss,4901,1.123,53.1780368,-27.8664611,5.289,1,4.931431080325467,0.2728761957518206,0.386441,53.1779615674588,-27.866486330422735,0.3098355432231721,0.16117202048519816,0.14866352273797392
967,goodss,4901,1.123,53.1780368,-27.8664611,5.289,2,7.006711960684555,0.2255205644916793,0.386441,53.17801805810736,-27.866352974745915,0.28864488793484894,0.13398563677558273,0.1546592511592662
968,goodss,4911,0.762,53.1508791,-27.8683268,9.912,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
969,goodss,4947,2.753,53.1509807,-27.8653335,4.468,1,1.8378792125708368,0.7212280350400884,0.118898,53.15100169238684,-27.86531111203198,0.04091356636349852,0.014196519945128045,0.02671704641837048
970,goodss,4956,1.675,53.250876,-27.8659644,7.263,1,12.030569915843556,0.0660821281506215,0.303592,53.25071414467652,-27.866104943688907,0.08599176397873665,0.041180598679286085,0.04481116529945056
971,goodss,4956,1.675,53.250876,-27.8659644,7.263,2,9.217082645826716,0.103911029130139,0.303592,53.25078924105202,-27.865838208322465,0.13578315191469428,0.06938348390422,0.06639966801047428
972,goodss,4974,2.64,53.203428,-27.8647643,2.651,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
973,goodss,4985,2.612,53.1419328,-27.8649792,4.899,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
974,goodss,5022,1.38333,53.179454,-27.8653439,6.426,1,3.244757309876966,0.2211679426581443,1.05567,53.17952576903867,-27.865369033455316,0.6956550387434288,0.3650405361394131,0.3306145026040157
975,goodss,5022,1.38333,53.179454,-27.8653439,6.426,2,12.968748975903573,0.0250068623586635,1.05567,53.17922410942682,-27.865335823345617,0.1656947286018425,0.11891161421140714,0.046783114390435365
976,goodss,5022,1.38333,53.179454,-27.8653439,6.426,3,8.167524104647624,0.0711954720962935,1.05567,53.1794314275308,-27.8652190722277,0.3408353553799386,0.17045601078117653,0.17037934459876206
977,goodss,5038,1.826,53.1031225,-27.8652276,7.414,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
978,goodss,5047,2.593,53.1422635,-27.8651855,8.184,1,13.67418004854404,0.2047663958030564,0.354684,53.1424802965033,-27.86531258630618,0.12346558305833209,0.050998453280034696,0.07246712977829739
979,goodss,5047,2.593,53.1422635,-27.8651855,8.184,2,14.533519876478646,0.2195747730408234,0.354684,53.14253683622277,-27.86521257834375,0.13074995570765005,0.06669755798918987,0.06405239771846018
980,goodss,5047,2.593,53.1422635,-27.8651855,8.184,3,4.245373952904498,0.0344537886694866,0.354684,53.14231061067284,-27.865245943741325,0.026319417224127742,0.023794860403433257,0.0025245568206944853
981,goodss,5047,2.593,53.1422635,-27.8651855,8.184,4,7.01592474303994,0.047648374237502,0.354684,53.14221631761961,-27.865079290498656,0.044788968003885495,0.027975490084149953,0.01681347791973554
982,goodss,5047,2.593,53.1422635,-27.8651855,8.184,5,19.81371242347077,0.1247387597872092,0.354684,53.14251793505014,-27.864945914620748,0.07222356724851059,0.03976451566148295,0.03245905158702764
983,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,1,21.30738017683075,0.2344666824990046,0.305659,53.1794314275308,-27.8652190722277,0.34083535537993853,0.17045601078117653,0.170379344598762
984,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,2,0.5868986283848332,0.267603475905067,0.305659,53.179695224314,-27.864952297793565,0.26191786357330044,0.08332669947230278,0.17859116410099765
985,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,3,17.452634471620613,0.0625072957734337,0.305659,53.17941234879997,-27.864785747198358,0.10104033711524633,0.0506204978617439,0.050419839253502435
986,goodss,5054,1.56511,53.1796799,-27.8649487,6.966,4,11.46884693419526,0.0222424572942001,0.305659,53.17977053832436,-27.86476893372531,0.02726197305594208,0.01610370650322105,0.011158266552721029
987,goodss,5064,2.996,53.0764567,-27.8641185,3.968,1,9.15930128339493,0.2501114241197735,0.0558971,53.07642107292758,-27.8642562511725,0.02796209600757473,0.007264601950700623,0.020697494056874106
988,goodss,5102,2.024,53.2113076,-27.8636436,4.194,1,6.9556056529967245,0.118195698077602,0.213461,53.21127229343016,-27.86375240341264,0.0712138865171189,0.02673334636130098,0.04448054015581791
989,goodss,5102,2.024,53.2113076,-27.8636436,4.194,2,6.049004050254885,0.2411850749231889,0.213461,53.211366391907184,-27.863552343615364,0.139499806897169,0.05393265377261227,0.08556715312455673
990,goodss,5105,0.859,53.1739062,-27.8650488,11.828,1,6.007478672454859,0.1337016786311876,0.4714932207412051,53.17379442187205,-27.865087916652943,0.29767004869925195,0.19582400221707277,0.10184604648217918
991,goodss,5105,0.859,53.1739062,-27.8650488,11.828,2,7.004983940024417,0.1476705701656161,0.4714932207412051,53.17402061363848,-27.865004499982263,0.45490612302179495,0.20297867625694538,0.25192744676484957
992,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,1,14.495449285896592,0.0885938171508981,1.3270139165787382,53.10598155701695,-27.865412963691156,0.775240408222229,0.3216961477379676,0.45354426048426133
993,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,2,13.31946132544406,0.0352801046383045,1.3270139165787382,53.10622665175625,-27.86534632652416,0.3125903443027799,0.2881730644940509,0.024417279808728987
994,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,3,21.095213912165004,0.0140684419309869,1.3270139165787382,53.10566109850211,-27.86517959149596,0.043061374481001904,0.05278166663371201,-0.009720292152710107
995,goodss,5145,0.6733,53.1060669,-27.8651923,9.962,4,14.0619362109206,0.0750590052838351,1.3270139165787382,53.10632094526545,-27.86514633795404,0.6444542907477033,0.35510726157101136,0.28934702917669197
996,goodss,5153,1.772,53.1689802,-27.8636201,5.891,1,9.058891350490962,0.3343667611004798,0.116938,53.16911839713098,-27.863706239221017,0.10935657405929287,0.026449700560137655,0.08290687349915522
997,goodss,5153,1.772,53.1689802,-27.8636201,5.891,2,2.6045177096729457,0.2586726050747254,0.116938,53.16894867626568,-27.863589629320785,0.09659421843316873,0.03648040805201421,0.06011381038115452
998,goodss,5157,0.8329,53.0893489,-27.8644181,7.256,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,
999,goodss,5158,2.1341,53.1402899,-27.8634506,5.131,1,2.94610123722862,0.6183369035879973,0.694791,53.14031194829231,-27.863496212833933,0.8171138974400013,0.253025646718412,0.5640882507215893
1000,goodss,5158,2.1341,53.1402899,-27.8634506,5.131,2,11.828757859555669,-0.0124289578154459,0.694791,53.14051931576188,-27.86344618646141,0.03578136046248633,0.027466401441776606,0.008314959020709726
1001,goodss,5159,2.033,53.0861551,-27.8633544,6.494,1,15.083449539147203,0.1184901336204341,0.257589,53.08641313724122,-27.8634758970305,0.07331974584658844,0.03656954277645273,0.03675020307013571
1002,goodss,5159,2.033,53.0861551,-27.8633544,6.494,2,1.4527387927635165,0.1979753954177662,0.257589,53.086186954258906,-27.863342504369115,0.07298318725169005,0.0671390236669334,0.005844163584756645
1003,goodss,5159,2.033,53.0861551,-27.8633544,6.494,3,2.774968468289325,0.1560616556984354,0.257589,53.086111539435485,-27.863359151114363,0.023946108949754887,0.06553655014888711,-0.04159044119913222
1004,goodss,5159,2.033,53.0861551,-27.8633544,6.494,4,6.885524671366737,0.1222441579816139,0.257589,53.08605500505589,-27.86329246956187,0.04706701909477542,0.023049177374021755,0.024017841720753663
1005,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,1,22.97925395873417,0.0273754561802112,1.51814484017593,53.10134383208408,-27.865262325436618,0.19970979252016433,0.12413450059376044,0.07557529192640389
1006,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,2,0.8491834313032696,0.1722930318421402,1.51814484017593,53.10168322153399,-27.865045710996554,1.7580670302209693,0.5057658648528038,1.2523011653681655
1007,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,3,15.87548778778151,0.0172112330259135,1.51814484017593,53.101400429310296,-27.865062334390355,0.2233316310662242,0.2397442955572254,-0.016412664491001205
1008,goodss,5167,0.6714,53.1016871,-27.8650305,12.867,4,11.861749976289328,0.0361244940198747,1.51814484017593,53.101475846238415,-27.865029012686463,0.18966642364025704,0.27173669993582716,-0.08207027629557012
1009,goodss,5190,1.7,53.0672492,-27.862935,4.904,1,8.670363314187012,0.0227493998668704,0.250591,53.06716512481066,-27.86306951774323,0.08371901001089202,0.05074415792513696,0.03297485208575506
1010,goodss,5190,1.7,53.0672492,-27.862935,4.904,2,5.065096247851565,0.1397324494933165,0.250591,53.06733488005796,-27.86290291919937,0.14662954346502174,0.07115092460680458,0.07547861885821716
1011,goodss,5190,1.7,53.0672492,-27.862935,4.904,3,6.850926944582025,0.1705895705589456,0.250591,53.06714636644498,-27.862886177088555,0.15306039827872195,0.08508571915989796,0.06797467911882399
1012,goodss,5205,1.26,53.1084612,-27.8632567,6.795,1,9.47894047349175,0.0091049042481704,0.813752,53.10839496140784,-27.86339658174952,0.13656623873493184,0.1089477873408375,0.027618451394094343
1013,goodss,5205,1.26,53.1084612,-27.8632567,6.795,2,7.62235609900246,0.0460606520299269,0.813752,53.10831956543715,-27.86329657400868,0.22269094201374692,0.17888964650173306,0.043801295512013866
1014,goodss,5205,1.26,53.1084612,-27.8632567,6.795,3,2.2193045081736766,0.0671124642283376,0.813752,53.1084892404952,-27.863263258257938,0.30663497668844986,0.2320330853306747,0.07460189135777515
1015,goodss,5205,1.26,53.1084612,-27.8632567,6.795,4,13.026907249996064,-0.0099840808143473,0.813752,53.10869662002187,-27.863229946126047,0.09639106496270579,0.07921256201900216,0.017178502943703627
1016,goodss,5205,1.26,53.1084612,-27.8632567,6.795,5,7.088745481395138,0.2042135979947235,0.813752,53.10835728770627,-27.86316324470899,0.5025762736910077,0.19410961789419667,0.308466655796811
1017,goodss,5205,1.26,53.1084612,-27.8632567,6.795,6,11.399575101730766,0.0232120857683216,0.813752,53.1086212238889,-27.8631299385486,0.1471338919633539,0.10326723900249615,0.04386665296085776
1018,goodss,5219,1.096,53.1436316,-27.8627246,6.071,1,5.825204932017416,0.2622144174082677,0.383898,53.14353555024936,-27.862729101126845,0.28402749133788624,0.13673099084548812,0.14729650049239812
1019,goodss,5219,1.096,53.1436316,-27.8627246,6.071,2,4.181269245097711,0.1933334685398709,0.383898,53.14372407223032,-27.86272907274252,0.2870658864587721,0.1511746520476543,0.13589123441111783
1020,goodss,5221,1.114,53.1965717,-27.863205,5.591,1,8.934260601750992,0.0201323544980339,0.613025,53.19649176069311,-27.863327718306792,0.13432435870466766,0.10583741291904168,0.02848694578562598
1021,goodss,5221,1.114,53.1965717,-27.863205,5.591,2,1.0227475250520033,0.155757327564578,0.613025,53.196548226909286,-27.86319435510801,0.36997337708806743,0.1886330582712585,0.18134031881680893
1022,goodss,5221,1.114,53.1965717,-27.863205,5.591,3,8.229885327269148,0.0724254127896745,0.613025,53.19671787448246,-27.8631609314317,0.23519717379498853,0.13508184603406018,0.10011532776092835
1023,goodss,5221,1.114,53.1965717,-27.863205,5.591,4,8.974464468702296,0.030637841824108,0.613025,53.19649157960613,-27.863061052081896,0.1482120474146631,0.09308680840457942,0.055125239010083676
1024,goodss,5222,1.315,53.1239433,-27.863095,6.82,1,3.950316443020735,0.2455768944921064,0.756282,53.123948118228896,-27.86304731998892,0.6393825108521927,0.28690743638152716,0.3524750744706655
1025,goodss,5257,0.964,53.1217808,-27.862588,4.877,1,1.9796748470392824,0.550297680026146,0.248910607959989,53.12178011335364,-27.86256397732291,0.897728615749129,0.2570908851436622,0.6406377306054668
1026,goodss,5339,2.32676,53.2278533,-27.8612513,4.336,1,2.1751321798916035,0.679125349858905,0.251295,53.22782225149623,-27.86127418853888,0.24454626155316325,0.06260895804336157,0.1819373035098017
1027,goodss,5349,1.503,53.2185405,-27.8609106,4.19,1,0.7079901129253147,0.4636935918227385,0.087745,53.21852794302576,-27.86091425299721,0.05970450677985178,0.04824022814178082,0.011464278638070959
1028,goodss,5349,1.503,53.2185405,-27.8609106,4.19,2,3.840735606625375,0.4396391568975003,0.087745,53.21847135812845,-27.86088095878346,0.04247359067077091,0.042463217598356105,1.037307241480434e-05
1029,goodss,5351,2.579,53.1780831,-27.8617475,6.593,1,1.592360668944067,0.0196808882176452,0.44689,53.1780534209839,-27.861752965809192,0.023379079377778687,0.03471172533457827,-0.01133264595679958
1030,goodss,5351,2.579,53.1780831,-27.8617475,6.593,2,5.141071143254099,0.0802185857121028,0.44689,53.1781665075593,-27.861702920717267,0.047843066187412714,0.03802549801098803,0.009817568176424686
1031,goodss,5351,2.579,53.1780831,-27.8617475,6.593,3,12.373181179470375,0.3360330837595472,0.44689,53.1779590677004,-27.86156967026102,0.15713365042759864,0.04425986074156181,0.11287378968603683
1032,goodss,5351,2.579,53.1780831,-27.8617475,6.593,4,19.552253386758263,0.1682063757997174,0.44689,53.17788388823605,-27.862019699701936,0.3514242052482359,0.2169326535160659,0.13449155173217003
1033,goodss,5351,2.579,53.1780831,-27.8617475,6.593,5,13.274811203930549,0.2378466407500236,0.44689,53.177996966688646,-27.861952988102388,0.21548100027323414,0.12733290278308093,0.0881480974901532
1034,goodss,5365,2.586,53.1192009,-27.8611524,6.647,1,13.453721139521214,0.0171321685371684,0.460311,53.11895233755544,-27.86113060797663,0.028471114843955283,0.020212677407788926,0.008258437436166357
