Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy
219,goodss,994,1.034,53.1077394,-27.918448,7.299,2,2.478409268058846,0.1014216548429888,0.78728,53.10770865457228,-27.91842972455946,1.919005847576163,0.7246802389033827,1.1943256086727805,1.7398049923094703,0.6418419119546487,1.0979630803548215,0.01060959551820411,0.005393912208884115,0.005215683309319996,0.12498619668344842,0.05708999762984589,0.06789619905360253,0.4488104491380019,0.1992942958850082,0.24951615325299376,0.4469902363215852,0.19423345893173374,0.2527567773898514,0.346442281172852,0.13917544123484063,0.20726683993801134,2.4711147990162505,1.0301624017983022,1.4409523972179483
220,goodss,994,1.034,53.1077394,-27.918448,7.299,3,9.175102860458836,0.0766070652635328,0.78728,53.1076898088877,-27.918313056279544,1.1216888451810272,0.37229330875050654,0.7493955364305206,0.9258109291442006,0.3297495692453435,0.5960613598988572,0.00546365834003903,0.003926368712440995,0.0015372896275980354,0.09100951556984803,0.029128541951538103,0.061880973618309916,0.34570691588545266,0.10923592314035127,0.23647099274510133,0.3102430241642308,0.09899125560273972,0.21125176856149105,0.21605854007019326,0.07405491198549227,0.142003628084701,1.4029794213397422,0.4953378413011202,0.907641580038622
221,goodss,994,1.034,53.1077394,-27.918448,7.299,4,11.965471678960256,0.0442941899796088,0.78728,53.10778412505272,-27.91826306669075,0.4740203867266709,0.3251356051238247,0.1488847816028462,0.3823978473670154,0.26900128473991636,0.113396562627099,0.0013406700677981043,-0.0007291804087254369,0.002069850476523541,0.07206182998916894,0.04104398553961078,0.031017844449558147,0.1899285834449361,0.12476833537958998,0.0651602480653461,0.154713021882394,0.10556798961351448,0.04914503226887952,0.10296370271393626,0.06608231238546387,0.03688139032847238,0.5929328561355457,0.42658315027313615,0.16634970586240946
222,goodss,1005,1.553,53.1733321,-27.917719,4.896,1,0.7969943538068509,0.2954756896400436,0.455417,53.17334764175866,-27.917721301538357,1.3276043764476295,0.5249596030955651,0.8026447733520646,1.1225339504859604,0.4324826399654028,0.6900513105205576,0.0027572735832625574,-0.0017070253221817412,0.004464298905444298,0.19969093051367476,0.08259294493590338,0.11709798557777139,0.5172504331883753,0.2185906847364793,0.2986597484518959,0.2967499616329371,0.13099669885966544,0.1657532627732716,0.18514460589865725,0.08170322537440226,0.10344138052425499,1.7120149831787284,0.6700165883781323,1.041998394800596
223,goodss,1005,1.553,53.1733321,-27.917719,4.896,2,7.472295497368931,0.0859797325358595,0.455417,53.17325329428674,-27.91763800296532,0.45637896137485173,0.24967794824076744,0.2067010131340843,0.42652660666388276,0.21058551144708607,0.2159410952167967,-0.002048151669372768,-0.006138585044402176,0.004090433375029407,0.07859935564540943,0.038184560317181634,0.0404147953282278,0.20114231592869955,0.0944151975186354,0.10672711841006413,0.11094960319174596,0.05697937451599607,0.05397022867574988,0.06776095099346097,0.035740932302893,0.03202001869056797,0.601216638924252,0.2952334411323924,0.30598319779185956
224,goodss,1014,0.681,53.1071733,-27.9177094,7.908,1,7.078545048242612,0.087236398024642,0.7459850783564165,53.10706744791575,-27.91777963330311,1.4290664852180879,1.160446503258081,0.2686199819600068,1.3071434978085297,1.0106675188136809,0.29647597899484873,0.022278030913476923,0.0017566695451995832,0.02052136136827734,0.14445945244117434,0.09681244496799102,0.04764700747318332,0.667547527734156,0.46020481146479747,0.20734271626935857,0.5926614226744271,0.41232594692590213,0.1803354757485249,0.3383653715775658,0.24559804921450473,0.09276732236306104,1.8975636200154589,1.378666622413262,0.5188969976021968
225,goodss,1014,0.681,53.1071733,-27.9177094,7.908,2,1.9302331465395568,0.1990182595072579,0.7459850783564165,53.1071994897702,-27.91771298178585,3.775972201440158,1.8716285096363214,1.904343691803837,3.1626122307637825,1.6014105663178777,1.5612016644459048,0.06005686147772788,0.02670925565338514,0.03334760582434275,0.48250913372417636,0.2228678008942354,0.25964133282994095,1.7944075634104641,0.8431908802844256,0.9512166831260386,1.5327909795757972,0.7293101603357407,0.8034808192400565,0.8164394100096947,0.40056080718387477,0.4158786028258199,4.768014872352036,2.372500489765725,2.3955143825863106
226,goodss,1040,0.978,53.1698357,-27.9181542,9.072,1,7.626585081148705,0.0481775253329185,0.6228566182476406,53.16995272927629,-27.918205809068223,4.4250387689525645,4.094854398701053,0.33018437025151165,4.055077892218349,3.897348630553648,0.1577292616647012,0.009384715120484412,0.0024855177875137426,0.006899197332970671,0.21563149732590983,0.1325545947538625,0.08307690257204735,1.0113993633386604,0.7066408857115425,0.3047584776271179,1.040261704472116,0.8293129935190177,0.2109487109530983,0.7378963561504417,0.6408251025473737,0.09707125360306801,6.063925460348844,5.669542919517669,0.39438254083117424
227,goodss,1040,0.978,53.1698357,-27.9181542,9.072,2,9.69766982321011,0.0690758060947974,0.6228566182476406,53.16965093293145,-27.918189245002733,3.3366780004123187,2.9458886931445365,0.39078930726778244,3.149311345207406,2.8620874366311133,0.2872239085762927,0.011449072851589645,0.0014858829169853442,0.009963189934604301,0.09155093656816657,0.0894294247835515,0.0021215117846150825,0.49629298434478686,0.467077282886062,0.02921570145872488,0.5827601066993088,0.5440975814537207,0.038662525245588115,0.45505474042603355,0.4316213454344095,0.023433394991624123,4.538750352663346,4.107427045614749,0.4313233070485975
228,goodss,1054,1.626,53.1831468,-27.9176626,10.115,1,23.977913013855066,0.0082732662720699,1.29881,53.18304275934408,-27.918050752155377,0.22137966524656158,0.09361394200851592,0.12776572323804564,0.13218355199068488,0.07927144548771095,0.05291210650297395,-0.0008286340492083864,-0.0009584796434506293,0.00012984559424224278,0.03642353143757683,0.013984259964518955,0.022439271473057878,0.0894593586838545,0.03870635169353575,0.05075300699031876,0.0468729411875482,0.024664072580735316,0.022208868606812888,0.023007779183118117,0.011552719783459658,0.01145505939965846,0.14935536788001544,0.10907979721816213,0.04027557066185329
229,goodss,1054,1.626,53.1831468,-27.9176626,10.115,2,22.56524567781171,0.0116281696176527,1.29881,53.18292955163381,-27.91798413499383,0.12127094340644312,0.092534770268112,0.028736173138331145,0.13573823033085805,0.05326646485333472,0.08247176547752333,0.000915418157562772,-9.885739152615897e-05,0.0010142755490889308,0.03845068220351986,0.017364736472814796,0.021085945730705057,0.06385161604705555,0.03658771996010621,0.027263896086949343,0.034161152933800155,0.021456553793017967,0.012704599140782187,0.021338072340846254,0.011777910271049382,0.00956016206979687,0.18578867215253866,0.10379142702322713,0.08199724512931154
230,goodss,1054,1.626,53.1831468,-27.9176626,10.115,3,14.507422669102876,0.0171579106103611,1.29881,53.1830049339832,-27.91786743601605,0.3348270830291588,0.2624037489633502,0.07242333406580859,0.2576179228828779,0.24561316620693893,0.012004756675938985,-0.0025466768363792847,-0.005528238819907046,0.0029815619835277616,0.057645529413817266,0.04170361575834224,0.015941913655475027,0.14305293215612047,0.10373210493140979,0.03932082722471069,0.09081320114366019,0.06633220567425874,0.024480995469401474,0.05458965291267843,0.042373867516035696,0.012215785396642725,0.4223018714830397,0.33820771633600033,0.0840941551470394
231,goodss,1054,1.626,53.1831468,-27.9176626,10.115,4,16.40397246096201,0.0224624102240286,1.29881,53.1828538830096,-27.917584169445067,0.1761585328960655,0.17173032554712947,0.004428207348936011,0.1338752706816982,0.1544562464555113,-0.020580975773813112,0.0042942073432435,0.00023356983529192822,0.004060637507951571,0.05719183757115802,0.037576695161433075,0.019615142409724944,0.11956678314350658,0.08957790092998137,0.029988882213525227,0.059854627901909485,0.048193737419157785,0.011660890482751695,0.03755292795199009,0.0286213408309136,0.008931587121076489,0.34178013596800977,0.26638704864411067,0.07539308732389911
232,goodss,1054,1.626,53.1831468,-27.9176626,10.115,5,20.5776653802126,0.0215918256777187,1.29881,53.183400770147045,-27.91740059841956,0.29677631164936263,0.20612442593023697,0.09065188571912565,0.17746023263479038,0.15161818726259982,0.025842045372190557,-0.003245558207233722,-0.0014989804891741452,-0.0017465777180595767,0.0689585568281449,0.045766257056665906,0.02319229977147899,0.15428343070787265,0.10686302296338465,0.04742040774448798,0.08107694889375061,0.05619544884986422,0.024881500043886402,0.04158728227640926,0.03068731377437158,0.010899968502037685,0.4257598947613956,0.2288433945224626,0.196916500238933
233,goodss,1054,1.626,53.1831468,-27.9176626,10.115,6,16.72768102577282,0.0139432235908649,1.29881,53.183136697384285,-27.91738404721213,0.23248759548858805,0.2337184768775173,-0.001230881388929244,0.21481697676261138,0.20216162315777417,0.01265535360483721,0.004200282216966004,-0.00164157729780278,0.005841859514768783,0.05290452167178337,0.04047528668079182,0.012429234990991538,0.1343935841844509,0.10791775482761616,0.026475829356834752,0.07653371367047315,0.06550699721717657,0.011026716453296588,0.04607426029698841,0.03933332742568482,0.006740932871303589,0.31935424622962,0.3609167032443143,-0.041562457014694285
234,goodss,1054,1.626,53.1831468,-27.9176626,10.115,7,29.87415793792354,0.0433863166603317,1.29881,53.18358935889703,-27.91735051590056,0.22215101937375167,0.06013807897546994,0.16201294039828174,0.18750814665254117,0.0890044850967811,0.09850366155576008,-0.009370689660114626,-0.008264348305355653,-0.0011063413547589744,0.0812154941223931,0.018782968669844493,0.062432525452548605,0.1899776360179365,0.04337276369983428,0.14660487231810218,0.09095056509076126,0.021961349191493396,0.06898921589926786,0.04705197497718527,0.00807476273116768,0.03897721224601759,0.3053442947912672,0.060316624746260705,0.2450276700450065
235,goodss,1054,1.626,53.1831468,-27.9176626,10.115,8,7.091566293845104,0.0542269439843771,1.29881,53.18302370318738,-27.917700761845488,0.8640964376993016,0.5961976872982128,0.26789875040108874,0.7550262639748218,0.5221164403524551,0.23290982362236676,-0.002157415364119344,-0.005230713061233689,0.003073297697114344,0.12952826077663523,0.0681248210181117,0.061403439758523526,0.3432029103929302,0.19258590028391104,0.1506170101090192,0.20873071650869748,0.12356286525547532,0.08516785125322215,0.12904049370084797,0.08213370877187183,0.04690678492897611,1.139301730690931,0.8169714165359028,0.32233031415502805
236,goodss,1054,1.626,53.1831468,-27.9176626,10.115,9,5.01401161745762,0.0353862890285888,1.29881,53.183117946948336,-27.91758405459433,1.0418397465069138,0.6746255101122628,0.3672142363946509,0.9005999619481916,0.6271597321071681,0.27344022984102345,-0.007150086819992677,-0.005671849619150921,-0.0014782372008417554,0.11406507920123743,0.07047438041618954,0.043590698785047885,0.3210642395071605,0.19452328285611334,0.12654095665104717,0.21498002813191294,0.13300250723201718,0.08197752089989577,0.1411266254969808,0.0896471102908245,0.05147951520615627,1.4224986548178291,0.875483021437361,0.5470156333804682
237,goodss,1118,2.983,53.1835721,-27.9150773,3.045,1,0.8662058069535205,0.2952785092733938,0.113411,53.18358808836906,-27.915083858585536,0.22193642684406248,0.08882296116448361,0.13311346567957885,0.4430039505319892,0.12690297367611555,0.3161009768558737,-0.008168619593537648,-0.008586074834688201,0.000417455241150553,0.013558181521643804,0.00315120277761778,0.010406978744026024,0.08990125643803086,0.03888675785201843,0.05101449858601244,0.0651089630517001,0.02508448922865808,0.040024473823042,0.03417631590222032,0.014500863752495435,0.019675452149724885,0.5096287675292525,0.13253451470042413,0.3770942528288284
238,goodss,1121,2.58,53.1486885,-27.9154161,6.081,1,1.2194312198726098,0.3016757805722619,0.0972004,53.14869479495528,-27.91544478901553,0.27261719994439726,0.08746052065025271,0.18515667929414456,0.4741992182688457,0.14787406023885857,0.3263251580299871,-0.0018881631052911501,-0.0034458833506547997,0.0015577202453636498,0.006315453715380737,0.0013808579979886957,0.004934595717392041,0.07276959869630821,0.01973405294556685,0.053035545750741354,0.0360929331545668,0.009367674759670992,0.026725258394895805,0.02596801089408515,0.005776783807659771,0.02019122708642538,0.577701215532783,0.15290346453573442,0.4247977509970486
239,goodss,1121,2.58,53.1486885,-27.9154161,6.081,2,5.7681897073518655,0.3586541993038143,0.0972004,53.148751355059815,-27.915344778765512,0.27124003618213116,0.05517592253226407,0.21606411364986708,0.40543185449877006,0.10101493673846937,0.3044169177603007,-0.005868100624975714,-0.0038380571972825854,-0.002030043427693127,0.006420122350133585,0.00014195168358172334,0.006278170666551862,0.08109336908775885,0.012652290848924344,0.06844107823883452,0.04646514729565922,0.010635970646377538,0.035829176649281674,0.031197744883006143,0.004769929441274194,0.026427815441731946,0.5382044933368855,0.15883452928909508,0.37936996404779033
240,goodss,1132,2.785,53.0861393,-27.9148144,3.599,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
241,goodss,1134,2.193,53.1249283,-27.9150301,4.947,1,0.519723484172112,0.1383854564812913,0.456247,53.12494834000623,-27.915047202899437,0.4246943637022884,0.15517920500176388,0.26951515870052456,0.43623603158622387,0.18298534030770822,0.2532506912785157,-0.003588146306030882,-0.004316183180644242,0.0007280368746133599,0.07264619154922564,0.030904275455324804,0.04174191609390083,0.22404009162519536,0.10500508078751199,0.11903501083768338,0.10653141363439163,0.054885091329311984,0.051646322305079644,0.0527914963252966,0.018880547511660344,0.03391094881363625,0.6280707718799753,0.3003679781930452,0.32770279368693
242,goodss,1134,2.193,53.1249283,-27.9150301,4.947,2,6.662590524713342,0.1432439304944253,0.456247,53.124929476377005,-27.91493053693673,0.2621831919367516,0.06511291876545307,0.1970702731712985,0.20033716757536457,0.06486121970672148,0.13547594786864306,-0.004874502210706044,-0.0033662663902618317,-0.0015082358204442125,0.07796791375459254,0.02163989057831259,0.05632802317627995,0.19585991373419384,0.05545531529194745,0.1404045984422464,0.09553048674831556,0.0321371808610166,0.06339330588729895,0.03859918431544234,0.01111377573702437,0.02748540857841797,0.3705059433621939,0.12606689498004586,0.24443904838214806
243,goodss,1134,2.193,53.1249283,-27.9150301,4.947,3,10.307526982744212,-0.0167104038646066,0.456247,53.12483516940035,-27.91489720517045,0.13340993272692156,0.08795248055650466,0.0454574521704169,0.07349226633119921,0.0681999038872472,0.005292362443952006,0.003191565226609925,-0.0008162201889177636,0.0040077854155276885,0.04290581566165403,0.023543079461305228,0.0193627362003488,0.10795479227681504,0.05864184276865844,0.0493129495081566,0.059120994350858935,0.025757685311522775,0.03336330903933616,0.023959785620562942,0.015215519270419465,0.008744266350143474,0.17281476794422265,0.13028897806390916,0.04252578988031351
244,goodss,1138,2.5391,53.1708334,-27.9146636,4.1,1,8.344159634139318,0.0548686810567752,0.731695,53.170988576130846,-27.914688821386346,0.1633504808221657,0.09631985550507591,0.06703062531708978,0.16954751529753506,0.10841700416520078,0.06113051113233427,-0.016106339280487228,-0.01173688588344001,-0.0043694533970472195,0.050171898622807645,0.027852708811493064,0.022319189811314585,0.16102814452364217,0.10036921467699814,0.06065892984664403,0.08034943606936878,0.044941630560836415,0.03540780550853237,0.039100850540844063,0.021227820000429196,0.017873030540414867,0.29378682254884675,0.17905668350011925,0.11473013904872752
245,goodss,1138,2.5391,53.1708334,-27.9146636,4.1,2,1.0606601717798212,0.6794769250797703,0.731695,53.17081881044741,-27.914655547197302,1.068469488280703,0.24573785006530657,0.8227316382153966,0.9975357989262221,0.23812888505835988,0.7594069138678621,-0.017085145952338343,-0.01316762937110612,-0.003917516581232222,0.2961994247941255,0.07380185505690669,0.22239756973721878,1.0757154586475832,0.2500061053580122,0.8257093532895711,0.5258636592286048,0.11822804093168889,0.4076356182969159,0.25162113801218394,0.06233496737397033,0.18928617063821365,1.529239727872187,0.3876444058392278,1.141595322032959
246,goodss,1150,2.605,53.153414,-27.9145887,4.85,1,5.833630944789017,0.2525098174642045,0.382343,53.15350421789105,-27.914660474061296,0.3604032688341116,0.1623791431959446,0.19802412563816701,0.36672817547329967,0.1918709013314749,0.17485727414182478,0.001623374820983333,-0.002118930876635875,0.003742305697619208,0.056750849987373495,0.024797496797050237,0.03195335319032326,0.22801062007716383,0.09620660607954543,0.1318040139976184,0.11320193387781964,0.05008089690529006,0.06312103697252959,0.062493278006672814,0.027762457479717777,0.03473082052695503,0.424446431764917,0.24004250555599915,0.1844039262089178
247,goodss,1150,2.605,53.153414,-27.9145887,4.85,2,3.972562145517676,0.3781454368673747,0.382343,53.15335330467048,-27.914577174449512,0.504771507944735,0.2174494405673913,0.28732206737734367,0.6375742645325065,0.29098091073057397,0.34659335380193257,0.0031126049115505782,0.0031509275412166947,-3.8322629666116505e-05,0.09171602831931207,0.032023509429159804,0.05969251889015226,0.35437347747622633,0.12332175445400431,0.231051723022222,0.18149077681388748,0.06436659071852974,0.11712418609535773,0.09817875672628618,0.041175140687748274,0.057003616038537895,0.8041182489013277,0.3374522814551429,0.4666659674461847
248,goodss,1183,2.982,53.1465226,-27.9138834,3.932,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
249,goodss,1185,2.609,53.1703597,-27.9136667,3.339,1,0.7392648375244152,0.7488676981435783,0.309287,53.17036570276813,-27.91365570732833,0.6489541113224258,0.14443772737768054,0.5045163839447452,0.7039037635635972,0.17763178406253424,0.526271979501063,-0.010608264760885474,-0.01228910931872087,0.0016808445578353965,0.12611624424563184,0.03498061004495722,0.09113563420067461,0.5115768451855953,0.11974698541892102,0.3918298597666742,0.2691984224237941,0.06140674952512808,0.20779167289866599,0.14016563610385002,0.03394126835103866,0.10622436775281136,0.999762364113367,0.2627043732454439,0.7370579908679232
250,goodss,1186,1.55,53.1081169,-27.9138611,5.166,1,6.594274031309285,0.1942352452830734,0.347088,53.10821852994891,-27.91391312849359,0.6958295089185434,0.45373865231882005,0.24209085659972346,0.5678199953255352,0.40689971752612236,0.16092027779941284,-0.0006300967429004773,-0.0022142457316769535,0.0015841489887764763,0.11319966764290461,0.0592777303152929,0.053921937327611705,0.25523730048209103,0.14211136361758098,0.11312593686451008,0.15702066404263376,0.10464822250282334,0.05237244153981046,0.0994434549744903,0.05961664822795503,0.03982680674653525,0.9742234983756719,0.5886933721260343,0.38553012624963745
251,goodss,1186,1.55,53.1081169,-27.9138611,5.166,2,3.723499697864898,0.2434056158488096,0.347088,53.10806765476153,-27.913813112923133,1.0756065045188308,0.5551467147057296,0.520459789813101,1.0908633216345955,0.5438531385979009,0.5470101830366947,-0.0016906459043749076,-0.002182374732404595,0.0004917288280296873,0.11359270358210904,0.05357373535377378,0.06001896822833526,0.32615919053094355,0.15426201084982052,0.17189717968112303,0.22126956613865723,0.10745632460509676,0.11381324153356044,0.14339527818735065,0.06954227723347575,0.07385300095387491,1.4931680903241886,0.7196267164421322,0.7735413738820566
252,goodss,1187,1.165,53.1143125,-27.9137413,3.498,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
253,goodss,1188,0.5312,53.1331398,-27.9159372,11.073,1,28.059608202895493,0.0326730838450759,1.305703404937765,53.13330401782797,-27.916380124644743,0.2991756791358087,0.2447713467370228,0.054404332398785914,0.2566775377627955,0.1945015854214459,0.0621759523413496,0.013504916373212869,0.0023230366468745193,0.01118187972633835,0.061473439660076436,0.028982172435675007,0.03249126722440143,0.20974775194454645,0.1451285560805067,0.06461919586403975,0.13612290821890904,0.10625524498788219,0.029867663231026836,0.07145274640248411,0.05220130671333897,0.019251439689145156,0.4449280072866016,0.273038290120235,0.1718897171663666
254,goodss,1188,0.5312,53.1331398,-27.9159372,11.073,2,3.544941818986597,0.0400940115386163,1.305703404937765,53.133096503036576,-27.91598014180879,6.068352486389732,3.5188700937290665,2.5494823926606656,6.218126053728638,3.460030293462585,2.7580957602660527,0.018833090688802706,0.002833431309945792,0.015999659378856914,0.27426137344405943,0.1462975833808014,0.12796379006325806,1.729109556476021,1.0226116041977487,0.7064979522782725,1.6894174138244753,1.0221344815631666,0.6672829322613086,1.1099043749965618,0.66262679823985,0.4472775767567118,8.366549201876754,4.8799711825951695,3.4865780192815863
255,goodss,1188,0.5312,53.1331398,-27.9159372,11.073,3,6.891053076272161,0.0354520557595701,1.305703404937765,53.13326625443055,-27.915963462420503,2.1899558104000265,2.0637104696961446,0.12624534070388171,2.208503514636488,2.0312410254288222,0.177262489207666,0.01868765794257401,0.0072399587241760155,0.011447699218397991,0.189850374661713,0.11720588363677888,0.07264449102493412,0.919113717992919,0.7040643320868429,0.21504938590607603,0.7894710058107981,0.6657417341222522,0.12372927168854579,0.4540579858816699,0.40337218716983375,0.05068579871183615,3.3043280546733778,2.965990748485568,0.33833730618781
256,goodss,1188,0.5312,53.1331398,-27.9159372,11.073,4,14.264347601625529,0.0580557288513498,1.305703404937765,53.13330395624921,-27.915746793698077,1.4895723126555018,1.4072072444641142,0.08236506819138757,1.447481169578472,1.3267289408034018,0.1207522287750701,0.026362882653344036,0.011411925683521855,0.01495095696982218,0.16683907541761625,0.1382980297903196,0.028541045627296636,0.7643152853504072,0.6664009161095665,0.09791436924084061,0.5876920087005142,0.5382735516985958,0.04941845700191835,0.32895557243991835,0.30395446026927736,0.02500111217064098,2.112450543417138,1.8509055844867783,0.2615449589303595
257,goodss,1191,1.672,53.1138485,-27.9140182,5.188,1,5.075608337923642,0.3590587997457504,0.0615245,53.11382025855422,-27.91409693567993,0.6328150288117876,0.34546081619898417,0.28735421261280353,0.6712732815412074,0.39891196009962687,0.2723613214415805,-0.004720848286828187,-0.003996817502166387,-0.0007240307846617993,0.029522272811047887,0.009480050658445411,0.020042222152602474,0.10905716258103734,0.04853391560227935,0.06052324697875799,0.09598459970775033,0.04845506493196352,0.04752953477578682,0.058280855057739805,0.027362027982443117,0.030918827075296692,0.9042483815715143,0.5361555030724356,0.3680928784990788
258,goodss,1194,2.19,53.1672023,-27.9144033,7.541,1,15.038068775610784,0.0635299888133157,0.983061,53.16731061194951,-27.9146233870981,0.21877684305174747,0.0947468840208904,0.12402995903085708,0.21124492316176313,0.0750654827822216,0.13617944037954152,-0.0034330345991949642,-0.005085673897136728,0.0016526392979417648,0.08651836248016713,0.03425574789419841,0.05226261458596872,0.19519860680909584,0.08309728625853567,0.11210132055056017,0.09331082876300056,0.04134748214191993,0.05196334662108063,0.04978797730372773,0.025369405723979353,0.024418571579748378,0.3841351737305792,0.1827510132959653,0.20138416043461393
259,goodss,1194,2.19,53.1672023,-27.9144033,7.541,2,0.8651661690103231,0.0891104305289579,0.983061,53.16721621033994,-27.914390084948,0.7657855032948165,0.36855332271525043,0.3972321805795661,0.7925210820308656,0.3957696095073069,0.3967514725235586,-0.010281765820307038,-0.008250847224233884,-0.0020309185960731544,0.09833337124234419,0.04892427175641185,0.04940909948593234,0.316733818928849,0.14894124099275832,0.16779257793609065,0.174412849793525,0.0825327721899141,0.09188007760361092,0.10742332712621538,0.051423242469944994,0.0560000846562704,1.1415999106920276,0.577828099837429,0.5637718108545986
260,goodss,1194,2.19,53.1672023,-27.9144033,7.541,3,13.08084525174119,0.0649019691837528,0.983061,53.1672915729197,-27.91419006145337,0.31355086988101427,0.19727993137945124,0.11627093850156306,0.2826051866346575,0.1859399829094677,0.09666520372518982,-0.009728469234927008,-0.01400852101494748,0.004280051780020472,0.09155437628554777,0.042587344490298024,0.04896703179524974,0.21465243682855306,0.1097400778014935,0.10491235902705957,0.10780696662388733,0.055669291773775456,0.05213767485011188,0.0601628920738535,0.03276682549849179,0.027396066575361717,0.29802830389349383,0.2636378224316383,0.03439048146185555
261,goodss,1194,2.19,53.1672023,-27.9144033,7.541,4,12.045476848178325,0.0521798933666827,0.983061,53.16715970868036,-27.914590102352943,0.30376382853616124,0.12184925533553385,0.18191457320062743,0.26816813013088847,0.06920061249974936,0.19896751763113915,-0.0012284040667506172,-0.004801342824066613,0.0035729387573159945,0.0593706948659207,0.02727622821997031,0.03209446664595038,0.16279318296283957,0.06916572723284618,0.0936274557299934,0.10206922444874675,0.03503086160714511,0.06703836284160164,0.057197031759192836,0.020681505955116693,0.036515525804076146,0.36400728135356725,0.12241899471388049,0.24158828663968676
262,goodss,1194,2.19,53.1672023,-27.9144033,7.541,5,7.540789912204159,0.1344438965201343,0.983061,53.16714081340073,-27.914506775378424,0.3237931848500405,0.143101713333341,0.18069147151669943,0.3040394313319368,0.12988131565100264,0.17415811568093417,-0.002918206249005463,-0.004424026436130215,0.0015058201871247514,0.09300570551915495,0.02848961226822602,0.06451609325092893,0.22478078888373043,0.07462672303611102,0.15015406584761942,0.11877312809959487,0.03817105568241622,0.08060207241717864,0.06623993901342116,0.02253047802433001,0.043709460989091155,0.5204324462582566,0.19320095176247606,0.32723149449578054
263,goodss,1194,2.19,53.1672023,-27.9144033,7.541,6,10.031625616020566,0.0312786487462474,0.983061,53.16704650068071,-27.91449013896711,0.21317865339251674,0.12104445533536898,0.09213419805714776,0.2183494918856237,0.11730086002871078,0.10104863185691293,-0.012955446970202228,-0.005046608426110149,-0.007908838544092082,0.040761190181126734,0.01895086430941548,0.021810325871711257,0.11594451627765312,0.046991735657538135,0.06895278062011499,0.052901463978624476,0.024842143578290687,0.02805932040033379,0.032162910155376805,0.015791197783889745,0.01637171237148706,0.35137304010992887,0.1672389547179682,0.18413408539196066
264,goodss,1198,0.702,53.1889233,-27.9141759,7.903,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
265,goodss,1203,0.955,53.0862085,-27.9137569,5.247,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
266,goodss,1208,0.713,53.13036,-27.9136096,4.812,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,
267,goodss,1231,2.249,53.1055377,-27.9130812,4.186,1,11.80603447394594,0.2469857665148397,0.291399,53.10574784213872,-27.9131795163866,0.4094487476987911,0.1378018893587982,0.27164685833999286,0.42839893370339266,0.13987254862400222,0.28852638507939043,0.0019287076068181298,-0.0033297538805934983,0.005258461487411628,0.1391438342847415,0.047573001551613425,0.09157083273312809,0.42413218778503,0.12493500889918577,0.29919717888584424,0.18993069678775662,0.05781858007218159,0.13211211671557502,0.0871450867159403,0.027506238481127362,0.05963884823481294,0.5916674597253461,0.24179378881228233,0.3498736709130638
268,goodss,1237,0.966,53.1155219,-27.9143798,8.19,1,16.481846073786755,0.1283661818390922,0.6445156870843253,53.11553658555689,-27.914647011910134,0.5342827360638521,0.33959589244309357,0.19468684362075853,0.3710972174859486,0.274755629071361,0.0963415884145876,0.02797742750556876,0.005163456420352767,0.022813971085215993,0.15739654192255825,0.06079938680780619,0.09659715511475209,0.36508766875868465,0.16093191481245211,0.20415575394623253,0.2617147585786026,0.13695253945647437,0.12476221912212822,0.13245073364880172,0.07660699849063501,0.05584373515816671,0.7850845087086356,0.47648116883529773,0.30860333987333777
269,goodss,1237,0.966,53.1155219,-27.9143798,8.19,2,4.914392129246502,0.0602978523464257,0.6445156870843253,53.1155931834876,-27.914430348971635,2.066849088598116,1.7807506598790817,0.2860984287190341,1.9695677189799488,1.726925656299005,0.2426420626809438,0.01633830269135795,0.004561832599861595,0.011776470091496353,0.11547761093237299,0.07502278646389636,0.040454824468476626,0.4493043545869403,0.32061983100429653,0.1286845235826438,0.5158646070952819,0.39550853487212506,0.12035607222315683,0.3541020380143375,0.2932056491526,0.060896388861737503,3.0127835106818788,2.5304053004200293,0.4823782102618496
