Unnamed: 0,Field,CANDELS_ID,z,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000,DEJ2000,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation
2067,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,4,14.093495396813385,0.0168414242343069,0.835283,53.029015189588,-27.789449038755905,0.026123516573971432,0.025526279523225108,5.972370507463259E-4,0.030984643752816354,0.03102793296849889,-4.3289215682540294E-5,,,,0.014333774499335246,0.009438764276492604,0.00489501022284264,0.018443981851664,0.013600415206700224,0.004843566644963778,0.01559697701868665,0.013806101488632927,0.0017908755300537207,0.030622936843705262,0.028916928932348734,0.0017060079113565317,0.0280429693625428,0.03172433416547058,-0.0036813648029277806,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504,8,0.009022511745082482
2068,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,5,8.126599073413178,0.0602343191173374,0.835283,53.02873268448427,-27.78934884790551,0.0816040578083663,0.04698263980874718,0.034621417999619104,0.11471194921053172,0.059315886422907485,0.05539606278762423,,,,0.04159757368310427,0.01609538903526239,0.02550218464784189,0.0497780271812344,0.01980005830600403,0.02997796887523037,0.0491137018639271,0.02184476740848055,0.027268934455446547,0.07214250559731875,0.03852342302099692,0.033619082576321825,0.09324570770344108,0.06107442800396369,0.032171279699477404,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504,8,0.009022511745082482
2069,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,6,21.294520715432878,0.0517612592476823,0.835283,53.02846903377252,-27.789232002623425,0.09395548693385826,0.034725245458023,0.059230241475835256,0.09754782603870626,0.03680066084293121,0.06074716519577507,,,,0.03213164315665328,0.011993228559322801,0.02013841459733048,0.03527147635427171,0.013320232711778561,0.02195124364249315,0.040198875911176865,0.012636044082636291,0.027562831828540572,0.07950266391159305,0.03152288284305943,0.04797978106853362,0.07487801912017547,0.03463837960819363,0.04023963951198183,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504,8,0.009022511745082482
2070,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,7,15.283376999210612,0.0543087151627155,0.835283,53.02850638011304,-27.78961536105372,0.052535538804252,0.03661262782724493,0.015922910977007074,0.05957232559949088,0.0425980820266547,0.01697424357283618,,,,0.03582404035843907,0.019513398112462194,0.016310642245976878,0.03883468187181255,0.02122902227621161,0.017605659595600943,0.03572845296574519,0.02236559683893519,0.013362856126809996,0.055738853126244284,0.03689409138892614,0.018844761737318142,0.06819235587035713,0.04459100194041792,0.023601353929939207,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504,8,0.009022511745082482
2071,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,8,18.088438641850765,0.0284083372784267,0.835283,53.02841231298817,-27.78946529729909,0.041467326300993264,0.030091466961543356,0.011375859339449906,0.04806504229611473,0.03544223315949968,0.012622809136615044,,,,0.029831860771344604,0.015041068209913933,0.014790792561430672,0.02941936840146827,0.016581929142773486,0.012837439258694783,0.030275981784782725,0.017473862484028078,0.01280211930075465,0.053569610286253115,0.03669267446006603,0.016876935826187083,0.04460739031731676,0.034960392424857864,0.009646997892458896,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504,8,0.009022511745082482
2072,goodss,13787,1.519,53.1508326,-27.7906071,10.604,1,31.13487112547601,0.2350894867077944,0.0658777,53.151246123134925,-27.790977741468808,0.012787974633866895,0.007558014542400876,0.005229960091466018,0.013845835760890587,0.009485682781133955,0.004360152979756631,,,,0.0074342060672825915,0.0031828976143917593,0.004251308452890833,0.007584231704168609,0.003216374813931014,0.004367856890237596,0.0060506254756220726,0.003848198101033258,0.002202427374588815,0.010922470433574591,0.006682785770510477,0.004239684663064114,0.012556804050665926,0.010384608416522846,0.0021721956341430792,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505,5,0.006957617292013226
2073,goodss,13787,1.519,53.1508326,-27.7906071,10.604,2,30.405594879890117,0.1041300371523062,0.0658777,53.15043600973068,-27.79096123862057,0.0017363575889319223,-5.021611275444556E-4,0.002238518716476378,0.0027953463387151095,-2.8017149897688123E-6,0.0027981480537048785,,,,0.0024571307832626814,3.373510629116293E-4,0.0021197797203510523,0.002038375923722887,2.4723546364987376E-4,0.0017911404600730134,0.002450606791975885,4.149836049040827E-4,0.002035623187071802,0.0012145513957328065,5.325396731718856E-4,6.820117225609211E-4,0.005072703841572006,0.0011974186729533866,0.0038752851686186195,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505,5,0.006957617292013226
2074,goodss,13787,1.519,53.1508326,-27.7906071,10.604,3,14.58630179312083,0.2409074029213342,0.0658777,53.15081277450245,-27.79084449634465,0.02463018052592304,0.01712911473468712,0.007501065791235917,0.0372455648693533,0.025291330236044036,0.011954234633309262,,,,0.007590176059405515,0.0017986356875451805,0.005791540371860335,0.010097215481008856,0.002238962405229047,0.007858253075779809,0.011144975187847675,0.0034717734785141346,0.007673201709333539,0.013821870365280141,0.006961384055106147,0.006860486310173993,0.033541734645639205,0.023332096191952898,0.010209638453686316,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505,5,0.006957617292013226
2075,goodss,13787,1.519,53.1508326,-27.7906071,10.604,4,1.568502470511286,0.0919806316357501,0.0658777,53.150812709940496,-27.79059449634037,0.3863652209659275,0.13107597113663694,0.2552892498292906,0.6648854548028231,0.2109367340067913,0.4539487207960318,,,,0.0028202760579144515,0.0012421651904328068,0.001578110867481644,0.009717246862158722,0.004863578446561432,0.0048536684155972894,0.034459502327034264,0.014216475565499525,0.020243026761534742,0.08109820093237677,0.031286292167650574,0.0498119087647262,0.5209642425028406,0.17366295209093716,0.3473012904119034,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505,5,0.006957617292013226
2076,goodss,13787,1.519,53.1508326,-27.7906071,10.604,5,20.34601189422635,0.260278791735647,0.0658777,53.15068075506066,-27.79029452291392,0.016003954169538134,0.009720105443445407,0.006283848726092727,0.021760834267738314,0.014935711595619992,0.0068251226721183205,,,,0.009144189036640929,0.00211416999604606,0.007030019040594869,0.009526292476090655,0.002175538670470592,0.007350753805620063,0.008825835319118918,0.00289551126951304,0.005930324049605878,0.01222031806441014,0.005041746775183695,0.007178571289226444,0.021438697416727336,0.014303384406878656,0.007135313009848681,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505,5,0.006957617292013226
2077,goodss,13788,1.8963,53.0293794,-27.788739,6.842,1,9.140681046836718,0.1747530385757461,1.21363,53.02922299725823,-27.788782512577093,0.19397820038329228,0.09487048755326927,0.09910771283002302,0.20635233100535855,0.10974932482857543,0.09660300617678313,,,,0.11016401991009772,0.04894595622791807,0.06121806368217965,0.13286330893257411,0.06235971197962257,0.07050359695295154,0.1257704946538052,0.05579991081223079,0.06997058384157438,0.13519480982436147,0.06656535336149665,0.06862945646286481,0.21877492195571002,0.11057325274917121,0.10820166920653881,G,H,13788,W,53.029377,-27.78874,0,22.87,0.014,0.387,0.006,0.777,0.039,0.245,0.009,58.6,0.7,147.85,0,1,85652,506,2,0.008448916185200364
2078,goodss,13788,1.8963,53.0293794,-27.788739,6.842,2,4.427420242082289,0.4668912719724361,1.21363,53.02943031573128,-27.78868265206595,0.45773026181914955,0.1721603986035046,0.285569863215645,0.5529792605548097,0.2076873806028169,0.34529187995199284,,,,0.2902851577192827,0.08365251820607951,0.20663263951320318,0.33433801380295364,0.09790751952805567,0.23643049427489798,0.3228815873753835,0.10025144768179758,0.22263013969358597,0.3365971826815189,0.10623283129473009,0.23036435138678882,0.5167228888192977,0.19650800931973253,0.32021487949956523,G,H,13788,W,53.029377,-27.78874,0,22.87,0.014,0.387,0.006,0.777,0.039,0.245,0.009,58.6,0.7,147.85,0,1,85652,506,2,0.008448916185200364
2079,goodss,13817,1.244,53.1443195,-27.7891339,7.356,1,1.6565627063289812,0.1966886233957542,0.0403238,53.14433156461229,-27.789112320950277,0.1710911187434071,0.07815361047258733,0.09293750827081977,0.3092153047822624,0.13134072626037,0.17787457852189237,,,,0.00577217352061005,0.0025241012055707023,0.003248072315039347,0.010812162808251393,0.005636836556125084,0.005175326252126309,0.027182882697970995,0.013323466654494655,0.013859416043476338,0.06376959555009576,0.03218224944640785,0.031587346103687915,0.24349205101289464,0.10702568563637933,0.13646636537651527,G,H,13817,,53.144321,-27.789135,0,23.439,0.006,0.323,0.002,1.362,0.023,0.466,0.004,-82.9,0.3,441.64,0,1,85681,507,2,0.006205109284649615
2080,goodss,13817,1.244,53.1443195,-27.7891339,7.356,2,15.83553598713981,0.0566669809704547,0.0403238,53.14459529982471,-27.789028946388623,0.00856348117549201,0.0071302270058131315,0.0014332541696788783,0.01218354561297018,0.009602683343792821,0.002580862269177357,,,,0.0013869578681746301,3.3098600708722655E-4,0.0010559718610874034,0.004043579626342935,0.0012379925934853334,0.002805587032857602,0.0045826400472399826,0.0014056863861529663,0.003176953661087017,0.006922801296660349,0.0033252361467487066,0.003597565149911642,0.01288333511811672,0.010375316580451727,0.0025080185376649936,G,H,13817,,53.144321,-27.789135,0,23.439,0.006,0.323,0.002,1.362,0.023,0.466,0.004,-82.9,0.3,441.64,0,1,85681,507,2,0.006205109284649615
2081,goodss,13836,1.49,53.0587636,-27.7897535,12.431,1,30.415654069902885,0.0942057305107487,0.14808,53.05861151281809,-27.79024918989278,0.004988206029159485,0.002940474715882497,0.0020477313132769882,0.004869823522008017,4.0113577520400277E-4,0.004468687746804014,,,,0.007834391576880128,9.941208221972454E-4,0.006840270754682882,-0.0031032754486939804,-4.2622787233835427E-4,-0.002677047576355626,-8.984805035695227E-4,7.697844349754685E-4,-0.001668264938544991,-0.0026200303577103047,-0.0025215342562143086,-9.849610149599585E-5,0.004765225967725116,0.018412416851874683,-0.013647190884149568,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2082,goodss,13836,1.49,53.0587636,-27.7897535,12.431,2,3.0646390488930373,0.2352891301063052,0.14808,53.05872484505533,-27.78974924228621,0.1804197691831417,0.05984794897757844,0.12057182020556326,0.23193990441569384,0.08766274493531415,0.14427715948037972,,,,0.01642959566671809,0.0035581276673518785,0.012871467999366209,0.029266674562725196,0.007753524778370903,0.021513149784354292,0.05078214208392149,0.0150266942106359,0.035755447873285585,0.06829323859966852,0.020164255110652805,0.048128983489015724,0.21458444856146247,0.07897448401746429,0.13560996454399818,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2083,goodss,13836,1.49,53.0587636,-27.7897535,12.431,3,38.214159842916864,0.1442536251292366,0.14808,53.05930911338413,-27.789332843775195,0.9310597610962915,0.37251534843534057,0.5585444126609511,1.4272310139696087,0.5335675525698144,0.8936634613997944,,,,0.019346240504419663,0.010529513280254267,0.008816727224165393,0.10245788780846928,0.043530459538736965,0.05892742826973231,0.30129294497387876,0.1247721089109216,0.17652083606295715,0.4739211054470305,0.2010599194379227,0.2728611860091077,1.2011260815225826,0.4538493983839581,0.7472766831386243,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2084,goodss,13836,1.49,53.0587636,-27.7897535,12.431,4,31.34289413088715,1.016320691282806,0.14808,53.05900771157877,-27.78928270581071,0.26374689733379464,0.08717627438843917,0.17657062294535544,0.2923145246288705,0.10061162921778667,0.1917028954110838,,,,0.08238109868674497,0.01868129318938147,0.06369980549736351,0.09833560174142793,0.021050820171109094,0.07728478157031884,0.11514513609310478,0.029948739721623353,0.08519639637148142,0.13389699685680612,0.04316546354812154,0.09073153330868458,0.2955427826763889,0.09883043572051078,0.19671234695587814,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2085,goodss,13836,1.49,53.0587636,-27.7897535,12.431,5,35.20819524627753,0.2164875903252235,0.14808,53.05915842707695,-27.78928277488693,0.26803994651728313,0.1798430564994753,0.08819689001780788,0.34978920888576864,0.24244985667183933,0.10733935221392935,,,,0.03197660432228253,0.015849557454456164,0.016127046867826365,0.049810731641594136,0.028581837690390483,0.021228893951203653,0.08560838478215214,0.05745957518894236,0.028148809593209787,0.11556247123770373,0.08558888048487594,0.029973590752827798,0.3123841551717569,0.21688212899731574,0.09550202617444116,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2086,goodss,13836,1.49,53.0587636,-27.7897535,12.431,6,20.72455096015351,0.0899649487223364,0.14808,53.0590261111845,-27.79003271408589,-0.002643382733448704,9.227270293852214E-4,-0.0035661097628339254,0.00377067106597945,0.004117744771387909,-3.470737054084592E-4,,,,0.008055167390522061,0.0033784354532433295,0.004676731937278731,-0.0011963982560800042,6.43412316200632E-4,-0.0018398105722806362,0.0016514035052505168,0.002394641132434781,-7.432376271842639E-4,0.006836734849205107,0.002295204924282847,0.0045415299249222585,-0.01262222377025559,0.0046374631609152174,-0.017259686931170807,G,H,13836,,53.058765,-27.789755,1,24.149,0.03,0.15,0.007,1.668,0.218,0.85,0.034,13.9,3.5,78.62,0,1,85700,508,6,0.007002862304680682
2087,goodss,13845,2.554,53.0188352,-27.7876986,3.955,1,4.524965469481508,0.3649969483944916,0.136224,53.01874933989254,-27.787725067047315,0.064086024291913,0.0088506160982938,0.055235408193619204,0.08530361653386673,0.013723375429960256,0.07158024110390647,,,,0.016958873643682957,0.005260203819508609,0.011698669824174349,0.029327954985273397,0.006651954715381462,0.022676000269891937,0.03961901454011007,0.006260207209071795,0.03335880733103827,0.04586185076800203,0.009232943524396329,0.0366289072436057,0.08931912163084586,0.02454332418322226,0.0647757974476236,G,H,13845,W,53.018833,-27.787699,0,24.642,0.108,0.366,0.049,0.921,0.335,0.166,0.072,68.6,4.7,24.27,0,0,85709,509,2,0.007153117033137545
2088,goodss,13845,2.554,53.0188352,-27.7876986,3.955,2,2.8896907273962724,0.3597015469537378,0.136224,53.01888124568379,-27.78769183242896,0.05340084261729491,0.013360408773418101,0.0400404338438768,0.10229747238024971,0.024455212306316008,0.0778422600739337,,,,0.01721767607165877,0.0039472810523960185,0.013270395019262752,0.02722444741960018,0.007542247321990535,0.019682200097609643,0.029815250832384406,0.00819281743685142,0.021622433395532985,0.04095995614084784,0.010921079871265994,0.030038876269581842,0.08348555034971018,0.01280668443849146,0.07067886591121872,G,H,13845,W,53.018833,-27.787699,0,24.642,0.108,0.366,0.049,0.921,0.335,0.166,0.072,68.6,4.7,24.27,0,0,85709,509,2,0.007153117033137545
2089,goodss,13859,1.318,53.1450792,-27.7894232,8.152,1,10.471332293457216,0.0294928524295436,0.798542,53.14510408050343,-27.78959553216481,0.09431237284758771,0.06968753740988601,0.02462483543770172,0.1136945515868221,0.08507815327098324,0.02861639831583885,,,,0.026715328881459312,0.01829881720728755,0.008416511674171762,0.032119234752102696,0.022342605986098173,0.00977662876600452,0.04103554408051191,0.028514101849616027,0.012521442230895881,0.06985778593359679,0.05077722435136264,0.01908056158223415,0.10802513472321698,0.07947629135872544,0.02854884336449154,G,H,13859,,53.145077,-27.789425,0,22.508,0.003,0.369,0.001,1.266,0.011,0.862,0.002,19.8,0.2,794.88,0,1,85723,510,4,0.009543706050839124
2090,goodss,13859,1.318,53.1450792,-27.7894232,8.152,2,17.62409713999557,0.0121885661724361,0.798542,53.14508514507718,-27.789128868505664,0.039393263134388984,0.018981755229591203,0.020411507904797784,0.048072529994729815,0.02337013429988316,0.02470239569484665,,,,0.010425609920824138,0.0040906052786654715,0.0063350046421586665,0.010925297881767585,0.0045123666549016905,0.006412931226865895,0.015891052521748123,0.006819058239638637,0.009071994282109483,0.030345417565316248,0.013815428658629532,0.016529988906686718,0.04668730498252565,0.02306002062872516,0.023627284353800494,G,H,13859,,53.145077,-27.789425,0,22.508,0.003,0.369,0.001,1.266,0.011,0.862,0.002,19.8,0.2,794.88,0,1,85723,510,4,0.009543706050839124
2091,goodss,13859,1.318,53.1450792,-27.7894232,8.152,3,3.9659551182533583,0.2112639500253828,0.798542,53.145009841986464,-27.78939554728037,0.43116002046080215,0.18820317233439632,0.24295684812640586,0.5378875129474352,0.2377122092728564,0.3001753036745788,,,,0.10618027662973262,0.05344510374025801,0.0527351728894746,0.13766066341186747,0.06657555498039701,0.07108510843147046,0.17958301945549976,0.08481595251635772,0.09476706693914204,0.3108250934588142,0.14356683543226856,0.16725825802654565,0.48707419727882995,0.2129458168953912,0.2741283803834388,G,H,13859,,53.145077,-27.789425,0,22.508,0.003,0.369,0.001,1.266,0.011,0.862,0.002,19.8,0.2,794.88,0,1,85723,510,4,0.009543706050839124
2092,goodss,13859,1.318,53.1450792,-27.7894232,8.152,4,5.415607075850314,0.0991502541114474,0.798542,53.14517940070157,-27.78941218667592,0.1769770094666055,0.11757321111617575,0.05940379835042976,0.20827104740533808,0.14381498512979618,0.0644560622755419,,,,0.07549461903101959,0.043958449681437584,0.031536169349582,0.08371406762907264,0.04902952264696552,0.034684544982107116,0.09565681390355878,0.05853590849824512,0.03712090540531365,0.15206825755352577,0.09746919319949475,0.05459906435403103,0.197374452612902,0.1343904072934279,0.06298404531947412,G,H,13859,,53.145077,-27.789425,0,22.508,0.003,0.369,0.001,1.266,0.011,0.862,0.002,19.8,0.2,794.88,0,1,85723,510,4,0.009543706050839124
2093,goodss,13940,2.696,53.2152645,-27.7876026,5.144,1,5.882108465507925,0.1538439633316609,0.100816,53.21531711804575,-27.787516490976,0.033835907714490285,0.020999739513660024,0.012836168200830259,0.05761088736453655,0.04488257428641954,0.012728313078117014,,,,0.01037950757516383,0.00515470039140197,0.005224807183761859,0.010080222183759415,0.0037484468839685046,0.006331775299790911,0.015311302127563653,0.00936258341782105,0.005948718709742603,0.021974334777965433,0.010073986014085353,0.01190034876388008,,,,G,H,13940,W,53.215263,-27.787603,0,23.832,0.087,0.483,0.051,1.517,0.302,0.853,0.039,-14.0,4.0,39.32,0,0,85804,,,0.004989591597022348
2094,goodss,13972,1.788,53.2065938,-27.7874511,5.126,1,2.3320484557572976,0.3466595684327183,0.0323419,53.206556879332304,-27.78745538527189,0.13850002646755588,0.07172454325166805,0.06677548321588783,0.24405683856846302,0.12845787486120014,0.11559896370726287,,,,0.007432414280851739,0.002568708809714904,0.0048637054711368356,0.010647744121115434,0.004915901344713078,0.005731842776402357,0.026468754736514683,0.009162887189987586,0.017305867546527097,0.04517671504497903,0.021140842360822656,0.024035872684156363,0.17705844913505406,0.10098380089661749,0.07607464823843658,G,H,13972,W,53.206596,-27.787453,0,23.611,0.022,0.316,0.007,0.656,0.06,0.512,0.016,-9.1,1.2,93.02,0,1,85836,,,0.009791797900959501
2095,goodss,13994,2.952,53.1772202,-27.7873143,4.585,1,0.654073772597557,0.5953994801377853,0.0946926,53.1772242978285,-27.787319983792067,0.06756909124413966,0.019538977569560852,0.048030113674578816,0.13191393128383588,0.03845708884733001,0.09345684243650587,,,,0.00832331245111587,0.002720246941750764,0.005603065509365105,0.028127027771207742,0.009030462108224637,0.019096565662983105,0.04066331729002321,0.012934249743677047,0.02772906754634616,0.04422301692677464,0.013697988550878542,0.030525028375896095,0.09517251597288652,0.029259310472169172,0.06591320550071735,G,H,13994,,53.177216,-27.787313,0,24.839,0.015,0.207,0.004,1.429,0.084,0.446,0.014,-13.2,1.3,154.93,0,1,85858,,,0.014171490978228778
2096,goodss,14020,1.521,53.0858345,-27.7874959,5.714,1,1.858076962883938,0.4313849323830994,0.558971,53.08581685454758,-27.78749242064079,0.6497744707864039,0.2217702253413082,0.4280042454450958,0.7478102257714344,0.25337845026370365,0.49443177550773076,,,,0.14504013945163638,0.050191621505206355,0.09484851794643004,0.19923853870880978,0.06723082481721822,0.13200771389159158,0.25364530264174756,0.08614803251792633,0.16749727012382123,0.3370973820150289,0.11256719230882095,0.22453018970620797,0.6885285166034943,0.24616499685206597,0.44236351975142835,G,H,14020,W,53.085838,-27.787497,0,22.87,0.011,0.247,0.003,1.209,0.044,0.316,0.01,-25.7,0.7,201.25,0,1,85884,,,0.011829508178589057
2097,goodss,14042,1.9057,53.1492899,-27.7885251,6.515,1,15.175319189394338,0.0286475172903089,0.626503,53.149060151448,-27.78866150585916,0.026686431844663912,0.01842630396984642,0.008260127874817492,0.03230177419664267,0.02306174187064278,0.009240032325999887,,,,0.012899403164949889,0.005079777904685577,0.00781962526026431,0.014775448394842305,0.0067853285499996545,0.007990119844842648,0.015397360330092,0.007820598283534659,0.007576762046557342,0.017458767663083265,0.0111846571370663,0.006274110526016966,0.03231618179844054,0.02240025690905836,0.009915924889382186,G,H,14042,,53.149284,-27.788525,0,22.437,0.002,0.286,0.001,1.201,0.008,0.581,0.002,-82.1,0.1,998.52,0,1,85906,511,3,0.018793931717094283
2098,goodss,14042,1.9057,53.1492899,-27.7885251,6.515,2,13.901989515893042,-0.0094220992742776,0.626503,53.14904128790715,-27.788561509424603,0.026076979816889344,0.0257931572076265,2.838226092628409E-4,0.03421209562303776,0.03543024952521272,-0.0012181539021749517,,,,0.006351106387561446,0.003613463755909216,0.0027376426316522303,0.007822121543572043,0.005487138638294882,0.00233498290527716,0.009971348472287866,0.00821735738050879,0.0017539910917790766,0.013178042814251426,0.010891575779736533,0.002286467034514894,0.03096270444657693,0.031306604433780104,-3.4389998720317185E-4,G,H,14042,,53.149284,-27.788525,0,22.437,0.002,0.286,0.001,1.201,0.008,0.581,0.002,-82.1,0.1,998.52,0,1,85906,511,3,0.018793931717094283
2099,goodss,14042,1.9057,53.1492899,-27.7885251,6.515,3,3.2078516954497784,0.3486141951640199,0.626503,53.14924850427401,-27.7884948033838,0.6619730545401875,0.24172299174783254,0.42025006279235494,0.8409475879770704,0.3120952988166004,0.5288522891604699,,,,0.1089876123545547,0.046834238931314075,0.06215337342324065,0.1861896264022999,0.07373966140572835,0.11244996499657156,0.26428196172273627,0.10126928160621727,0.16301268011651898,0.3498473825201124,0.13300549897688618,0.21684188354322623,0.7643600901092227,0.2854122105368254,0.47894787957239726,G,H,14042,,53.149284,-27.788525,0,22.437,0.002,0.286,0.001,1.201,0.008,0.581,0.002,-82.1,0.1,998.52,0,1,85906,511,3,0.018793931717094283
2100,goodss,14050,2.679,53.0797728,-27.7867355,6.184,1,8.223332657748927,0.2184765397927382,0.319071,53.079920479845406,-27.786790727914266,0.04220092688878693,0.011843864734030641,0.030357062154756292,0.05513451712519484,0.019081315029261543,0.0360532020959333,,,,0.02274892399003453,0.009014359594691131,0.0137345643953434,0.04007584056457776,0.013978448533346536,0.026097392031231226,0.0406136984675039,0.016498858246127797,0.024114840221376103,0.033220566917405554,0.011996952955298493,0.021223613962107063,0.03962161262099765,0.017404331298290936,0.02221728132270671,G,H,14050,W,53.079773,-27.786737,0,24.261,0.072,0.524,0.045,1.106,0.217,0.404,0.034,-64.9,3.0,41.66,0,2,85914,512,4,0.00543743859212342
2101,goodss,14050,2.679,53.0797728,-27.7867355,6.184,2,2.9022749697435635,0.1689350642439562,0.319071,53.07975093529169,-27.786774008874115,0.05731791548045311,0.02184422728339732,0.035473688197055785,0.10708903954324293,0.036644307810900334,0.0704447317323426,,,,0.012792576394047734,0.008708637567867682,0.004083938826180052,0.03543466659066311,0.017320540973880836,0.018114125616782276,0.0461913926136234,0.019574129564746467,0.02661726304887694,0.04769699449566303,0.01976500703045189,0.027931987465211142,0.10735863810729349,0.03793538736146939,0.0694232507458241,G,H,14050,W,53.079773,-27.786737,0,24.261,0.072,0.524,0.045,1.106,0.217,0.404,0.034,-64.9,3.0,41.66,0,2,85914,512,4,0.00543743859212342
2102,goodss,14050,2.679,53.0797728,-27.7867355,6.184,3,7.895771019982786,0.0887295283032099,0.319071,53.07990169340496,-27.786657388795845,0.014573159395662685,0.0077074039386504315,0.006865755457012253,0.020195444499312588,0.012953711204983169,0.007241733294329418,,,,0.0184105882341559,0.011869545181855337,0.006541043052300565,0.026706983281197163,0.013243210579970513,0.013463772701226652,0.023978916114272185,0.015169966941662808,0.008808949172609375,0.024765628539264374,0.014751821344733443,0.010013807194530934,0.03010764483973127,0.014560539475517616,0.015547105364213653,G,H,14050,W,53.079773,-27.786737,0,24.261,0.072,0.524,0.045,1.106,0.217,0.404,0.034,-64.9,3.0,41.66,0,2,85914,512,4,0.00543743859212342
2103,goodss,14050,2.679,53.0797728,-27.7867355,6.184,4,8.67774164169457,0.1502139329091646,0.319071,53.07975100783809,-27.78659067557466,0.02635603841101981,0.011639448515101817,0.014716589895917993,0.028750481331334104,0.010982839674912667,0.017767641656421432,,,,0.025282729239717167,0.008201057134996923,0.017081672104720245,0.03201299285039548,0.009300192723382379,0.022712800127013103,0.03184459311523288,0.011433773015451528,0.020410820099781353,0.02903093699742452,0.010793976804630161,0.018236960192794357,0.04086774600652074,0.02005527937033759,0.02081246663618315,G,H,14050,W,53.079773,-27.786737,0,24.261,0.072,0.524,0.045,1.106,0.217,0.404,0.034,-64.9,3.0,41.66,0,2,85914,512,4,0.00543743859212342
2104,goodss,14098,1.096,53.1740271,-27.7880069,10.407,1,26.935582646380603,0.0369858561274814,0.424221,53.173852623418114,-27.78843793149781,0.10754595638872569,0.06256962859268707,0.044976327796038634,0.11983967133740235,0.07279945027473518,0.04704022106266716,,,,0.02049112893235354,0.009871174949178862,0.010619953983174679,0.02453546703445708,0.01279053789060707,0.011744929143850015,0.03537774736340865,0.019658979243950613,0.01571876811945804,0.04962988194808117,0.027908664341674057,0.021721217606407116,0.12225123204249919,0.06932364370613363,0.05292758833636555,G,H,14098,,53.174026,-27.788006,0,22.955,0.005,0.496,0.003,1.468,0.018,0.303,0.003,62.4,0.2,559.62,0,2,85962,513,7,0.004771886583994201
